Deck size,Moves,Variant,Winner
48,112,1,0
48,568,1,0
48,346,1,0
48,964,1,1
48,144,1,1
48,706,1,0
48,337,1,1
48,218,1,1
48,182,1,0
48,592,1,0
48,68,1,0
48,476,1,0
48,212,1,1
48,110,1,0
48,372,1,0
48,300,1,0
48,120,1,0
48,251,1,0
48,96,1,0
48,312,1,0
48,288,1,1
48,198,1,1
48,288,1,1
48,596,1,1
48,840,1,1
48,308,1,0
48,224,1,0
48,166,1,0
48,118,1,1
48,600,1,1
48,318,1,0
48,372,1,0
48,114,1,1
48,636,1,0
48,554,1,0
48,332,1,0
48,460,1,0
48,112,1,1
48,311,1,0
48,197,1,0
48,842,1,0
48,272,1,1
48,72,1,0
48,156,1,0
48,415,1,0
48,358,1,0
48,430,1,1
48,68,1,1
48,368,1,0
48,72,1,1
48,184,1,1
48,532,1,0
48,116,1,0
48,90,1,0
48,1046,1,1
48,332,1,1
48,208,1,1
48,195,1,1
48,720,1,1
48,272,1,1
48,124,1,0
48,98,1,0
48,872,1,1
48,75,1,0
48,427,1,1
48,467,1,1
48,278,1,1
48,119,1,0
48,539,1,1
48,996,1,1
48,152,1,1
48,162,1,0
48,166,1,1
48,134,1,0
48,312,1,0
48,156,1,1
48,164,1,1
48,180,1,0
48,292,1,0
48,124,1,0
48,138,1,0
48,762,1,0
48,250,1,0
48,821,1,0
48,136,1,1
48,136,1,0
48,354,1,1
48,481,1,1
48,496,1,0
48,996,1,1
48,192,1,0
48,144,1,0
48,146,1,0
48,696,1,1
48,502,1,0
48,64,1,1
48,437,1,0
48,640,1,1
48,440,1,1
48,132,1,0
48,384,1,1
48,100,1,1
48,132,1,0
48,267,1,0
48,124,1,1
48,533,1,0
48,126,1,0
48,106,1,1
48,114,1,1
48,422,1,1
48,308,1,1
48,68,1,0
48,316,1,0
48,216,1,1
48,182,1,1
48,372,1,1
48,409,1,0
48,90,1,1
48,390,1,0
48,96,1,0
48,278,1,1
48,144,1,1
48,245,1,1
48,174,1,0
48,126,1,0
48,306,1,0
48,100,1,0
48,236,1,0
48,66,1,0
48,512,1,1
48,370,1,1
48,268,1,0
48,784,1,1
48,474,1,0
48,144,1,0
48,174,1,1
48,268,1,1
48,80,1,0
48,488,1,1
48,332,1,1
48,182,1,0
48,216,1,1
48,162,1,1
48,746,1,1
48,181,1,1
48,734,1,0
48,82,1,0
48,436,1,0
48,510,1,0
48,198,1,0
48,142,1,1
48,68,1,0
48,496,1,1
48,148,1,0
48,328,1,0
48,327,1,0
48,58,1,0
48,214,1,0
48,90,1,1
48,226,1,0
48,218,1,0
48,177,1,0
48,356,1,0
48,392,1,1
48,152,1,1
48,178,1,0
48,784,1,0
48,168,1,1
48,110,1,0
48,200,1,1
48,54,1,1
48,286,1,1
48,204,1,1
48,1630,1,0
48,550,1,1
48,210,1,0
48,144,1,1
48,510,1,1
48,384,1,0
48,172,1,1
48,56,1,0
48,373,1,0
48,268,1,1
48,573,1,1
48,724,1,1
48,162,1,0
48,334,1,1
48,334,1,0
48,88,1,1
48,106,1,1
48,244,1,1
48,768,1,0
48,344,1,1
48,370,1,0
48,354,1,1
48,104,1,1
48,150,1,1
48,396,1,0
48,116,1,1
48,266,1,1
48,120,1,1
48,262,1,1
48,198,1,1
48,234,1,1
48,163,1,1
48,222,1,0
48,166,1,1
48,98,1,1
48,104,1,1
48,308,1,1
48,68,1,0
48,60,1,0
48,348,1,0
48,500,1,0
48,176,1,0
48,280,1,0
48,1056,1,0
48,457,1,0
48,416,1,1
48,510,1,1
48,792,1,1
48,594,1,0
48,216,1,1
48,508,1,0
48,248,1,1
48,168,1,0
48,564,1,0
48,156,1,0
48,112,1,1
48,43,1,0
48,314,1,1
48,112,1,0
48,688,1,0
48,290,1,1
48,92,1,1
48,176,1,0
48,162,1,0
48,96,1,1
48,228,1,1
48,62,1,1
48,363,1,1
48,176,1,1
48,266,1,0
48,376,1,1
48,190,1,0
48,58,1,0
48,532,1,0
48,942,1,0
48,159,1,1
48,156,1,1
48,126,1,0
48,66,1,0
48,117,1,0
48,202,1,1
48,475,1,1
48,164,1,1
48,307,1,0
48,192,1,1
48,60,1,1
48,218,1,0
48,180,1,0
48,328,1,0
48,236,1,0
48,346,1,0
48,402,1,0
48,370,1,1
48,178,1,0
48,102,1,1
48,623,1,1
48,283,1,1
48,470,1,1
48,46,1,1
48,258,1,0
48,805,1,0
48,118,1,1
48,218,1,0
48,322,1,0
48,56,1,1
48,84,1,0
48,440,1,0
48,322,1,0
48,1128,1,0
48,244,1,0
48,150,1,1
48,90,1,0
48,354,1,0
48,410,1,1
48,117,1,1
48,146,1,1
48,228,1,0
48,454,1,1
48,88,1,0
48,110,1,0
48,284,1,1
48,230,1,0
48,610,1,1
48,170,1,0
48,326,1,1
48,90,1,1
48,454,1,1
48,240,1,0
48,120,1,1
48,312,1,1
48,156,1,1
48,918,1,0
48,212,1,0
48,1570,1,1
48,108,1,1
48,130,1,0
48,698,1,0
48,336,1,0
48,186,1,1
48,426,1,1
48,269,1,0
