Deck size,Moves,Variant,Winner
28,92,1,1
28,140,1,1
28,62,1,1
28,194,1,1
28,58,1,0
28,30,1,1
28,128,1,0
28,245,1,1
28,28,1,0
28,54,1,1
28,105,1,1
28,28,1,1
28,77,1,0
28,201,1,0
28,97,1,1
28,167,1,0
28,120,1,0
28,38,1,1
28,75,1,1
28,36,1,0
28,302,1,0
28,96,1,0
28,74,1,0
28,162,1,1
28,108,1,1
28,30,1,1
28,205,1,1
28,108,1,0
28,38,1,1
28,74,1,0
28,109,1,0
28,206,1,0
28,42,1,1
28,107,1,1
28,122,1,0
28,84,1,0
28,46,1,0
28,146,1,0
28,80,1,1
28,168,1,0
28,22,1,1
28,48,1,1
28,114,1,0
28,96,1,1
28,30,1,1
28,22,1,1
28,66,1,0
28,77,1,1
28,38,1,1
28,157,1,0
28,56,1,1
28,66,1,1
28,60,1,1
28,94,1,0
28,208,1,0
28,20,1,0
28,112,1,1
28,109,1,0
28,60,1,1
28,110,1,1
28,84,1,0
28,18,1,1
28,206,1,0
28,27,1,1
28,40,1,0
28,28,1,1
28,155,1,0
28,58,1,1
28,20,1,0
28,401,1,0
28,102,1,0
28,113,1,0
28,14,1,1
28,234,1,0
28,49,1,1
28,72,1,0
28,84,1,1
28,50,1,0
28,241,1,1
28,107,1,1
28,64,1,1
28,54,1,0
28,73,1,1
28,22,1,0
28,82,1,1
28,118,1,1
28,18,1,0
28,76,1,0
28,40,1,0
28,345,1,0
28,184,1,1
28,68,1,1
28,93,1,1
28,446,1,1
28,193,1,1
28,158,1,1
28,80,1,1
28,148,1,1
28,84,1,0
28,47,1,0
28,104,1,1
28,56,1,0
28,28,1,0
28,62,1,0
28,160,1,0
28,246,1,1
28,58,1,1
28,60,1,1
28,82,1,0
28,46,1,1
28,43,1,0
28,42,1,1
28,38,1,1
28,44,1,1
28,52,1,1
28,26,1,1
28,22,1,1
28,363,1,1
28,34,1,0
28,188,1,0
28,357,1,0
28,52,1,1
28,64,1,0
28,74,1,0
28,56,1,0
28,70,1,0
28,501,1,0
28,73,1,1
28,26,1,1
28,31,1,1
28,47,1,0
28,98,1,1
28,32,1,1
28,76,1,0
28,152,1,1
28,120,1,1
28,82,1,1
28,63,1,1
28,42,1,1
28,124,1,1
28,93,1,0
28,95,1,0
28,72,1,1
28,99,1,1
28,32,1,1
28,66,1,1
28,188,1,1
28,282,1,0
28,50,1,1
28,48,1,1
28,25,1,0
28,62,1,1
28,71,1,0
28,135,1,1
28,44,1,1
28,46,1,1
28,114,1,0
28,40,1,1
28,26,1,0
28,73,1,1
28,72,1,1
28,31,1,1
28,96,1,0
28,239,1,0
28,54,1,1
28,26,1,0
28,233,1,1
28,74,1,1
28,42,1,1
28,40,1,0
28,64,1,1
28,52,1,0
28,168,1,0
28,162,1,0
28,85,1,1
28,54,1,1
28,84,1,0
28,432,1,1
28,56,1,1
28,92,1,0
28,67,1,1
28,92,1,1
28,94,1,0
28,130,1,0
28,30,1,0
28,95,1,0
28,50,1,0
28,99,1,0
28,152,1,0
28,24,1,0
28,95,1,0
28,77,1,1
28,26,1,1
28,18,1,0
28,57,1,0
28,356,1,1
28,36,1,1
28,204,1,1
28,52,1,0
28,108,1,0
28,89,1,1
28,54,1,0
28,66,1,0
28,28,1,1
28,68,1,1
28,150,1,0
28,161,1,0
28,152,1,1
28,126,1,1
28,152,1,0
28,89,1,0
28,160,1,0
28,18,1,1
28,68,1,1
28,126,1,1
28,68,1,0
28,54,1,1
28,44,1,0
28,90,1,0
28,234,1,1
28,132,1,1
28,301,1,0
28,68,1,1
28,90,1,1
28,568,1,0
28,333,1,0
28,77,1,1
28,64,1,0
28,34,1,1
28,40,1,0
28,106,1,0
28,125,1,0
28,73,1,0
28,38,1,0
28,46,1,0
28,33,1,0
28,68,1,0
28,144,1,1
28,143,1,1
28,317,1,0
28,67,1,0
28,52,1,0
28,92,1,0
28,44,1,1
28,140,1,1
28,45,1,1
28,42,1,1
28,60,1,1
28,78,1,0
28,129,1,1
28,178,1,1
28,131,1,0
28,184,1,1
28,155,1,1
28,52,1,0
28,141,1,1
28,108,1,1
28,200,1,0
28,35,1,0
28,148,1,0
28,26,1,0
28,28,1,0
28,47,1,0
28,58,1,0
28,38,1,1
28,138,1,0
28,104,1,0
28,44,1,0
28,121,1,1
28,44,1,0
28,80,1,0
28,50,1,1
28,193,1,1
28,76,1,0
28,127,1,1
28,122,1,0
28,127,1,0
28,66,1,0
28,84,1,1
28,132,1,0
28,144,1,1
28,128,1,1
28,70,1,0
28,64,1,1
28,64,1,0
28,63,1,0
28,52,1,1
28,56,1,0
28,33,1,0
28,371,1,0
28,216,1,1
28,172,1,1
28,225,1,1
28,80,1,0
28,104,1,1
28,48,1,0
28,24,1,0
28,84,1,1
28,78,1,1
28,311,1,0
28,54,1,1
28,50,1,0
28,64,1,1
28,258,1,1
28,26,1,0
28,156,1,1
28,165,1,0
28,145,1,0
28,268,1,1
28,28,1,0
28,145,1,0
28,80,1,1
28,88,1,0
28,507,1,0
28,80,1,0
28,82,1,0
28,204,1,1
28,78,1,1
28,50,1,1
28,46,1,0
28,98,1,0
28,24,1,1
28,148,1,1
28,110,1,0
28,32,1,0
28,184,1,1
28,54,1,0
28,104,1,0
28,28,1,0
28,158,1,0
28,116,1,1
28,32,1,0
28,34,1,1
28,18,1,1
28,42,1,0
28,96,1,0
28,66,1,0
28,119,1,1
28,53,1,1
28,168,1,1
28,54,1,1
28,164,1,0
28,28,1,1
28,42,1,0
28,137,1,0
28,76,1,0
28,35,1,1
28,42,1,0
28,40,1,1
28,83,1,1
28,22,1,1
28,136,1,1
28,52,1,1
28,108,1,0
28,62,1,1
28,365,1,0
28,268,1,0
28,74,1,1
28,54,1,1
28,46,1,0
28,104,1,1
28,62,1,0
28,119,1,0
28,40,1,0
28,34,1,1
28,182,1,0
28,178,1,1
28,24,1,1
28,76,1,0
28,74,1,0
28,81,1,0
28,30,1,0
28,29,1,1
28,128,1,0
28,44,1,0
28,84,1,0
28,26,1,0
28,36,1,0
28,105,1,0
28,18,1,0
28,28,1,1
28,70,1,0
28,122,1,0
28,549,1,0
28,34,1,1
28,20,1,0
28,38,1,0
28,44,1,1
28,281,1,0
28,64,1,1
28,24,1,1
28,102,1,0
28,50,1,1
28,26,1,1
28,139,1,1
28,20,1,0
28,26,1,0
28,137,1,1
28,18,1,1
28,55,1,0
28,38,1,0
28,60,1,0
28,58,1,1
28,34,1,1
28,114,1,0
28,27,1,1
28,104,1,1
28,230,1,1
28,72,1,0
28,28,1,0
28,30,1,1
28,68,1,0
28,398,1,1
28,87,1,0
28,114,1,0
28,66,1,1
28,88,1,0
28,30,1,0
28,52,1,0
28,24,1,1
28,64,1,0
28,40,1,1
28,338,1,0
28,54,1,0
28,254,1,0
28,26,1,0
28,70,1,0
28,53,1,1
28,127,1,1
28,84,1,0
28,67,1,1
28,32,1,0
28,86,1,0
28,116,1,0
28,182,1,1
28,62,1,1
28,130,1,0
28,46,1,0
28,46,1,0
28,24,1,0
28,144,1,1
28,44,1,0
28,72,1,0
28,54,1,0
28,100,1,1
28,66,1,0
28,56,1,0
28,87,1,1
28,56,1,0
28,136,1,0
28,134,1,1
28,38,1,1
28,40,1,0
28,88,1,0
28,82,1,0
28,16,1,0
28,126,1,1
28,393,1,1
28,82,1,0
28,128,1,0
28,175,1,1
28,32,1,1
28,84,1,0
28,74,1,1
28,34,1,0
28,106,1,0
28,56,1,1
28,179,1,1
28,214,1,1
28,112,1,0
28,48,1,1
28,209,1,0
28,30,1,1
28,56,1,1
28,74,1,0
28,183,1,0
28,90,1,0
28,199,1,0
28,72,1,1
28,268,1,0
28,431,1,0
28,191,1,0
28,112,1,0
28,98,1,0
28,145,1,1
28,34,1,1
28,34,1,1
28,40,1,1
28,32,1,1
28,93,1,0
28,98,1,1
28,24,1,1
28,44,1,0
28,61,1,0
28,32,1,0
28,355,1,1
28,62,1,0
28,48,1,1
28,115,1,1
28,274,1,1
28,106,1,0
28,34,1,0
28,243,1,1
28,48,1,1
28,76,1,1
28,126,1,0
28,24,1,0
28,116,1,1
28,44,1,0
28,18,1,1
28,46,1,1
28,75,1,1
28,258,1,1
28,56,1,0
28,171,1,0
28,64,1,1
28,80,1,0
28,97,1,0
28,58,1,1
28,46,1,0
28,152,1,1
28,68,1,1
28,96,1,0
28,128,1,0
28,108,1,1
28,119,1,1
28,34,1,1
28,192,1,0
28,275,1,1
28,33,1,1
28,44,1,0
28,220,1,0
28,249,1,0
28,106,1,0
28,40,1,0
28,18,1,1
28,215,1,0
28,40,1,1
28,120,1,0
28,98,1,1
28,26,1,1
28,108,1,0
28,222,1,0
28,50,1,1
28,178,1,0
28,30,1,0
28,72,1,0
28,60,1,0
28,64,1,1
28,164,1,1
28,124,1,0
28,28,1,1
28,157,1,0
28,14,1,1
28,268,1,1
28,261,1,0
28,94,1,0
28,30,1,0
28,44,1,0
28,30,1,0
28,41,1,0
28,132,1,0
28,70,1,0
28,20,1,1
28,489,1,1
28,279,1,1
28,50,1,1
28,664,1,1
28,195,1,0
28,42,1,0
28,84,1,1
28,134,1,0
28,239,1,1
28,64,1,1
28,24,1,1
28,68,1,0
28,152,1,0
28,88,1,0
28,33,1,1
28,98,1,0
28,76,1,1
28,79,1,1
28,53,1,1
28,154,1,0
28,38,1,0
28,54,1,1
28,87,1,1
28,102,1,1
28,42,1,0
28,44,1,1
28,290,1,1
28,102,1,0
28,44,1,0
28,130,1,0
28,84,1,0
28,106,1,1
28,56,1,1
28,28,1,0
28,24,1,0
28,22,1,0
28,135,1,0
28,54,1,0
28,94,1,0
28,63,1,1
28,42,1,0
28,58,1,0
28,241,1,1
28,74,1,0
28,26,1,0
28,108,1,0
28,133,1,1
28,113,1,1
28,60,1,0
28,18,1,1
28,50,1,1
28,134,1,0
28,52,1,1
28,102,1,1
28,68,1,1
28,128,1,1
28,134,1,0
28,183,1,1
28,166,1,1
28,56,1,0
28,145,1,0
28,24,1,1
28,96,1,1
28,24,1,0
28,180,1,0
28,70,1,1
28,63,1,0
28,201,1,1
28,62,1,1
28,76,1,1
28,46,1,0
28,168,1,0
28,46,1,0
28,47,1,0
28,153,1,0
28,104,1,1
28,306,1,1
28,50,1,1
28,92,1,1
28,72,1,0
28,182,1,0
28,97,1,0
28,70,1,1
28,28,1,0
28,232,1,1
28,23,1,0
28,30,1,0
28,18,1,1
28,62,1,0
28,154,1,1
28,30,1,1
28,60,1,1
28,46,1,0
28,43,1,0
28,50,1,1
28,60,1,0
28,44,1,0
28,68,1,0
28,221,1,1
28,32,1,1
28,52,1,1
28,26,1,1
28,62,1,1
28,110,1,1
28,76,1,1
28,42,1,1
28,178,1,0
28,154,1,0
28,120,1,1
28,229,1,0
28,176,1,1
28,20,1,0
28,40,1,1
28,34,1,1
28,90,1,1
28,70,1,1
28,74,1,0
28,28,1,1
28,54,1,0
28,104,1,1
28,26,1,0
28,55,1,1
28,34,1,1
28,59,1,1
28,58,1,0
28,66,1,0
28,110,1,0
28,74,1,0
28,180,1,0
28,237,1,1
28,119,1,1
28,48,1,1
28,217,1,0
28,248,1,0
28,23,1,0
28,130,1,1
28,206,1,1
28,125,1,0
28,228,1,0
28,192,1,0
28,227,1,0
28,122,1,0
28,74,1,0
28,228,1,0
28,206,1,0
28,37,1,0
28,106,1,0
28,70,1,0
28,175,1,1
28,118,1,0
28,74,1,1
28,95,1,1
28,122,1,1
28,180,1,1
28,20,1,0
28,92,1,0
28,82,1,0
28,140,1,0
28,48,1,0
28,34,1,0
28,297,1,1
28,36,1,0
28,36,1,1
28,254,1,0
28,18,1,0
28,18,1,1
28,56,1,0
28,60,1,0
28,22,1,1
28,85,1,0
28,58,1,1
28,150,1,0
28,58,1,1
28,116,1,0
28,74,1,1
28,50,1,1
28,42,1,0
28,128,1,0
28,54,1,0
28,95,1,1
28,38,1,0
28,87,1,0
28,280,1,0
28,42,1,1
28,52,1,0
28,40,1,0
28,128,1,1
28,78,1,1
28,238,1,1
28,114,1,1
28,110,1,0
28,62,1,1
28,26,1,0
28,56,1,1
28,158,1,0
28,155,1,1
28,122,1,0
28,144,1,1
28,353,1,0
28,103,1,1
28,58,1,1
28,40,1,0
28,85,1,1
28,85,1,0
28,148,1,0
28,34,1,0
28,123,1,1
28,75,1,0
28,58,1,1
28,182,1,0
28,56,1,0
28,40,1,0
28,72,1,1
28,166,1,0
28,120,1,0
28,110,1,1
28,107,1,0
28,274,1,1
28,111,1,1
28,140,1,0
28,160,1,1
28,143,1,0
28,88,1,0
28,188,1,0
28,411,1,0
28,50,1,1
28,22,1,1
28,27,1,0
