Deck size,Moves,Variant,Winner
52,701,1,0
52,588,1,0
52,354,1,0
52,584,1,0
52,152,1,1
52,202,1,1
52,838,1,1
52,614,1,0
52,922,1,0
52,1242,1,0
52,124,1,0
52,178,1,0
52,82,1,1
52,668,1,0
52,1124,1,1
52,178,1,0
52,114,1,0
52,576,1,0
52,891,1,0
52,222,1,1
52,52,1,1
52,174,1,1
52,805,1,0
52,570,1,0
52,126,1,0
52,331,1,1
52,638,1,1
52,356,1,0
52,182,1,0
52,180,1,1
52,268,1,1
52,892,1,0
52,326,1,1
52,176,1,0
52,568,1,1
52,180,1,1
52,149,1,1
52,616,1,1
52,708,1,1
52,80,1,1
52,170,1,0
52,224,1,1
52,78,1,0
52,304,1,0
52,386,1,1
52,64,1,0
52,138,1,1
52,268,1,0
52,464,1,0
52,750,1,1
52,156,1,1
52,112,1,1
52,124,1,1
52,511,1,1
52,298,1,0
52,366,1,0
52,234,1,0
52,110,1,1
52,1399,1,1
52,76,1,1
52,578,1,1
52,120,1,1
52,102,1,1
52,700,1,1
52,554,1,0
52,1128,1,0
52,614,1,0
52,394,1,0
52,276,1,1
52,400,1,1
52,210,1,0
52,526,1,0
52,166,1,1
52,698,1,0
52,169,1,0
52,254,1,1
52,356,1,1
52,256,1,0
52,385,1,1
52,118,1,0
52,312,1,0
52,733,1,1
52,523,1,1
52,236,1,0
52,258,1,1
52,172,1,1
52,143,1,1
52,544,1,0
52,214,1,1
52,220,1,1
52,488,1,1
52,360,1,0
52,690,1,1
52,200,1,0
52,198,1,0
52,224,1,1
52,126,1,0
52,304,1,0
52,786,1,1
52,384,1,1
52,310,1,1
52,726,1,0
52,178,1,1
52,260,1,1
52,210,1,0
52,168,1,0
52,1424,1,1
52,492,1,0
52,926,1,1
52,276,1,1
52,318,1,1
52,68,1,0
52,264,1,1
52,244,1,0
52,276,1,0
52,64,1,1
52,712,1,0
52,306,1,0
52,216,1,1
52,1548,1,1
52,214,1,0
52,503,1,0
52,559,1,1
52,352,1,1
52,464,1,1
52,500,1,1
52,235,1,0
52,66,1,1
52,114,1,1
52,1052,1,1
52,262,1,1
52,708,1,0
52,222,1,1
52,216,1,0
52,234,1,0
52,458,1,0
52,260,1,1
52,1065,1,1
52,138,1,1
52,462,1,1
52,142,1,0
52,150,1,1
52,432,1,0
52,574,1,1
52,395,1,1
52,336,1,1
52,142,1,1
52,84,1,1
52,350,1,1
52,214,1,1
52,726,1,0
52,294,1,1
52,140,1,0
52,182,1,1
52,119,1,1
52,437,1,1
52,506,1,1
52,206,1,1
52,906,1,1
52,68,1,0
52,446,1,1
52,857,1,1
52,555,1,0
52,150,1,0
52,550,1,1
52,102,1,0
52,62,1,0
52,244,1,0
52,227,1,1
52,152,1,1
52,86,1,0
52,1452,1,0
52,176,1,1
52,158,1,0
52,322,1,0
52,340,1,0
52,88,1,0
52,305,1,0
52,672,1,0
52,162,1,1
52,96,1,1
52,368,1,0
52,262,1,0
52,394,1,1
52,644,1,1
52,412,1,1
52,561,1,0
52,388,1,0
52,548,1,0
52,618,1,1
52,390,1,1
52,286,1,0
52,208,1,1
52,94,1,0
52,340,1,1
52,138,1,1
52,296,1,1
52,746,1,0
52,248,1,1
52,856,1,1
52,82,1,0
52,524,1,1
52,216,1,1
52,108,1,1
52,228,1,1
52,218,1,0
52,1080,1,1
52,84,1,0
52,200,1,1
52,248,1,1
52,89,1,1
52,100,1,0
52,98,1,1
52,116,1,1
52,170,1,0
52,117,1,0
52,242,1,1
52,178,1,0
52,60,1,1
52,176,1,1
52,194,1,0
52,765,1,1
52,204,1,1
52,1056,1,0
52,954,1,0
52,100,1,1
52,276,1,1
52,230,1,1
52,144,1,0
52,70,1,0
52,272,1,0
52,748,1,0
52,290,1,1
52,448,1,1
52,160,1,1
52,170,1,1
52,260,1,1
52,322,1,0
52,188,1,1
52,508,1,0
52,144,1,0
52,786,1,0
52,238,1,0
52,456,1,0
52,177,1,0
52,346,1,1
52,472,1,1
52,200,1,1
52,1576,1,0
52,160,1,1
52,562,1,0
52,214,1,1
52,1132,1,0
52,275,1,0
52,86,1,0
52,172,1,0
52,216,1,1
52,539,1,0
52,430,1,0
52,102,1,1
52,118,1,1
52,468,1,0
52,1602,1,1
52,164,1,0
52,216,1,1
52,340,1,1
52,340,1,0
52,94,1,1
52,520,1,1
52,144,1,0
52,476,1,1
52,152,1,1
52,64,1,1
52,152,1,1
52,506,1,0
52,410,1,1
52,155,1,0
52,96,1,0
52,166,1,0
52,498,1,0
52,140,1,1
52,670,1,0
52,402,1,1
52,212,1,0
52,319,1,0
52,96,1,0
52,92,1,1
52,144,1,1
52,438,1,0
52,352,1,0
52,562,1,1
52,280,1,0
52,653,1,1
52,218,1,0
52,592,1,0
52,212,1,1
52,321,1,1
52,280,1,1
52,286,1,0
52,312,1,1
52,246,1,1
52,130,1,0
52,126,1,0
52,564,1,0
52,640,1,0
52,126,1,1
52,1122,1,1
52,222,1,1
52,278,1,1
52,118,1,1
52,322,1,1
52,430,1,1
52,220,1,0
52,170,1,0
52,207,1,1
52,260,1,1
52,333,1,0
52,202,1,1
52,500,1,0
52,202,1,1
52,88,1,0
52,672,1,0
52,186,1,1
52,212,1,0
52,1278,1,0
52,412,1,0
52,322,1,0
52,248,1,0
52,176,1,1
52,304,1,0
52,188,1,0
52,250,1,0
52,122,1,1
52,128,1,0
52,332,1,1
52,329,1,0
52,588,1,0
52,172,1,0
52,204,1,0
52,882,1,1
52,264,1,1
52,70,1,1
52,150,1,0
52,120,1,0
52,50,1,1
52,56,1,1
52,84,1,0
52,140,1,0
52,70,1,0
52,242,1,1
52,286,1,1
52,948,1,1
52,278,1,0
52,398,1,0
52,380,1,1
52,119,1,0
52,490,1,1
52,60,1,0
52,484,1,1
52,150,1,1
52,58,1,1
52,172,1,0
52,501,1,1
52,388,1,0
52,806,1,0
52,436,1,0
52,403,1,0
52,338,1,1
52,370,1,1
52,140,1,1
52,76,1,1
52,364,1,1
52,286,1,0
52,266,1,0
52,290,1,1
52,299,1,0
52,162,1,0
52,72,1,1
52,120,1,0
52,98,1,1
52,358,1,1
52,298,1,0
52,276,1,1
52,284,1,1
52,770,1,1
52,140,1,1
52,516,1,0
52,518,1,0
52,118,1,0
52,362,1,1
52,712,1,1
52,204,1,1
52,112,1,1
52,562,1,0
52,108,1,1
52,196,1,1
52,376,1,1
52,340,1,1
52,404,1,1
52,38,1,1
52,524,1,1
52,292,1,0
52,142,1,0
52,190,1,1
52,142,1,1
52,214,1,1
52,98,1,0
52,430,1,1
52,300,1,0
52,809,1,0
52,300,1,1
52,486,1,1
52,244,1,1
52,98,1,1
52,194,1,0
52,472,1,1
52,308,1,0
52,268,1,0
52,494,1,0
52,156,1,1
52,422,1,1
52,310,1,0
52,200,1,1
52,236,1,1
52,102,1,0
52,290,1,1
52,276,1,1
52,64,1,1
52,835,1,1
52,250,1,0
52,92,1,0
52,80,1,0
52,364,1,0
52,102,1,1
52,116,1,0
52,136,1,1
52,150,1,1
52,304,1,1
52,184,1,0
52,312,1,0
52,122,1,0
52,154,1,1
52,166,1,0
52,62,1,1
52,476,1,0
52,250,1,0
52,274,1,0
52,70,1,1
52,506,1,1
52,70,1,1
52,146,1,0
52,94,1,0
52,82,1,1
52,272,1,1
52,394,1,0
52,282,1,0
52,66,1,1
52,250,1,0
52,116,1,0
52,104,1,1
52,396,1,1
52,160,1,1
52,380,1,1
52,132,1,0
52,255,1,0
52,355,1,0
52,338,1,1
52,302,1,0
52,502,1,1
52,555,1,1
52,170,1,0
52,265,1,1
52,112,1,0
52,306,1,1
52,208,1,1
52,552,1,1
52,200,1,1
52,166,1,1
52,602,1,0
52,68,1,1
52,238,1,1
52,88,1,0
52,142,1,1
52,137,1,0
52,280,1,1
52,124,1,0
52,459,1,1
52,119,1,1
52,52,1,1
52,124,1,0
52,158,1,0
52,640,1,0
52,804,1,0
52,120,1,1
52,164,1,1
52,583,1,1
52,358,1,0
52,122,1,1
52,1481,1,1
52,154,1,1
52,248,1,1
52,606,1,0
52,162,1,0
52,276,1,0
52,316,1,1
52,682,1,0
52,326,1,0
52,584,1,1
52,138,1,1
52,592,1,0
52,409,1,1
52,258,1,0
52,208,1,0
52,124,1,1
52,548,1,0
52,146,1,1
52,417,1,0
52,488,1,0
52,485,1,1
52,132,1,0
52,696,1,1
52,304,1,0
52,134,1,1
52,122,1,0
52,662,1,0
52,1190,1,1
52,100,1,1
52,793,1,0
52,268,1,0
52,118,1,0
52,335,1,0
52,393,1,0
52,188,1,0
52,360,1,1
52,298,1,0
52,1138,1,0
52,194,1,1
52,362,1,0
52,1074,1,0
52,398,1,1
52,224,1,1
52,628,1,1
52,338,1,1
52,394,1,0
52,506,1,0
52,630,1,0
52,520,1,1
52,504,1,1
52,352,1,0
52,138,1,1
52,222,1,1
52,332,1,1
52,182,1,1
52,486,1,1
52,340,1,0
52,318,1,1
52,136,1,1
52,670,1,0
52,400,1,1
52,276,1,0
52,302,1,1
52,452,1,0
52,398,1,1
52,159,1,0
52,253,1,0
52,234,1,0
52,344,1,1
52,140,1,1
52,360,1,0
52,506,1,0
52,520,1,1
52,1130,1,0
52,148,1,1
52,302,1,1
52,490,1,0
52,222,1,1
52,174,1,1
52,238,1,0
52,318,1,1
52,150,1,1
52,146,1,0
52,166,1,1
52,499,1,0
52,367,1,0
52,236,1,0
52,792,1,0
52,294,1,1
52,320,1,1
52,489,1,0
52,94,1,0
52,84,1,0
52,168,1,1
52,394,1,1
52,332,1,1
52,574,1,0
52,116,1,0
52,470,1,0
52,200,1,1
52,98,1,0
52,343,1,0
52,540,1,1
52,517,1,0
52,402,1,0
52,424,1,1
52,264,1,1
52,382,1,0
52,456,1,1
52,416,1,0
52,624,1,0
52,202,1,1
52,145,1,1
52,468,1,1
52,296,1,1
52,262,1,0
52,642,1,0
52,580,1,0
52,1007,1,0
52,300,1,0
52,116,1,1
52,174,1,1
52,148,1,0
52,130,1,0
52,420,1,1
52,132,1,0
52,74,1,0
52,504,1,0
52,780,1,0
52,108,1,0
52,949,1,1
52,766,1,0
52,460,1,1
52,236,1,1
52,338,1,0
52,309,1,1
52,358,1,1
52,772,1,1
52,154,1,0
52,692,1,0
52,526,1,1
52,474,1,1
52,422,1,1
52,296,1,0
52,422,1,1
52,846,1,0
52,69,1,0
52,636,1,0
52,345,1,1
52,147,1,0
52,386,1,1
52,184,1,0
52,522,1,0
52,134,1,0
52,174,1,1
52,300,1,1
52,660,1,1
52,154,1,0
52,102,1,0
52,324,1,1
52,525,1,0
52,408,1,1
52,218,1,0
52,152,1,1
52,120,1,0
52,98,1,1
52,420,1,0
52,202,1,1
52,136,1,0
52,326,1,1
52,420,1,0
52,524,1,1
52,283,1,0
52,286,1,0
52,142,1,0
52,180,1,0
52,264,1,0
52,1180,1,1
52,646,1,0
52,436,1,1
52,106,1,1
52,104,1,0
52,270,1,1
52,1027,1,0
52,209,1,0
52,252,1,0
52,100,1,0
52,236,1,1
52,268,1,0
52,154,1,0
52,196,1,1
52,360,1,0
52,778,1,1
52,196,1,1
52,286,1,0
52,598,1,0
52,571,1,1
52,120,1,0
52,318,1,1
52,162,1,1
52,154,1,0
52,226,1,0
52,44,1,1
52,156,1,0
52,208,1,0
52,506,1,0
52,281,1,0
52,428,1,0
52,660,1,0
52,275,1,0
52,214,1,1
52,413,1,0
52,169,1,0
52,85,1,1
52,308,1,0
52,500,1,1
52,172,1,0
52,260,1,1
52,468,1,0
52,120,1,0
52,122,1,1
52,858,1,0
52,144,1,1
52,104,1,1
52,228,1,0
52,588,1,1
52,744,1,1
52,310,1,1
52,358,1,0
52,682,1,0
52,122,1,0
52,108,1,1
52,384,1,1
52,154,1,1
52,275,1,1
52,748,1,0
52,600,1,1
52,134,1,1
52,136,1,0
52,112,1,0
52,686,1,0
52,458,1,1
52,327,1,0
52,592,1,0
52,196,1,1
52,271,1,1
52,224,1,0
52,44,1,1
52,280,1,1
52,170,1,1
52,372,1,0
52,414,1,1
52,104,1,0
52,486,1,0
52,196,1,0
52,164,1,0
52,56,1,0
52,190,1,0
52,408,1,0
52,828,1,0
52,688,1,0
52,480,1,1
52,684,1,0
52,622,1,1
52,680,1,0
52,88,1,0
52,502,1,0
52,278,1,0
52,117,1,0
52,266,1,0
52,331,1,1
52,1370,1,0
52,938,1,0
52,146,1,1
52,343,1,1
52,336,1,0
52,200,1,1
52,252,1,0
52,110,1,0
52,52,1,1
52,927,1,0
52,260,1,0
52,255,1,0
52,312,1,0
52,86,1,1
52,112,1,1
52,542,1,1
52,122,1,0
52,248,1,0
52,596,1,0
52,194,1,1
52,244,1,1
52,390,1,0
52,582,1,1
52,484,1,0
52,288,1,0
52,248,1,1
52,612,1,0
52,626,1,1
52,210,1,0
52,70,1,1
52,80,1,0
52,130,1,1
52,424,1,0
52,168,1,0
52,32,1,1
52,274,1,0
52,224,1,1
52,231,1,0
52,496,1,1
52,382,1,0
52,160,1,0
52,116,1,0
52,380,1,0
52,260,1,1
52,212,1,0
52,654,1,0
52,320,1,0
52,634,1,0
52,700,1,1
52,130,1,0
52,304,1,0
52,148,1,0
52,169,1,1
52,166,1,0
52,169,1,1
52,260,1,0
52,222,1,0
52,250,1,0
52,1243,1,1
52,232,1,0
52,752,1,1
52,126,1,1
52,246,1,0
52,332,1,1
52,648,1,1
52,374,1,1
52,674,1,0
52,114,1,1
52,520,1,1
52,348,1,0
52,164,1,0
52,490,1,0
52,415,1,0
52,174,1,0
52,316,1,0
52,744,1,1
52,143,1,1
52,1518,1,0
52,185,1,0
52,118,1,0
52,224,1,0
52,188,1,1
52,860,1,1
52,656,1,1
52,338,1,0
52,267,1,1
52,198,1,0
52,366,1,1
52,322,1,0
52,248,1,1
52,499,1,0
52,251,1,0
52,238,1,1
52,1338,1,0
52,257,1,0
52,342,1,1
52,234,1,1
52,94,1,0
52,96,1,1
52,155,1,0
52,910,1,1
52,106,1,0
52,144,1,1
52,242,1,0
52,160,1,0
52,458,1,1
52,220,1,1
52,670,1,0
52,775,1,1
