Deck size,Moves,Variant,Winner
40,188,1,0
40,74,1,0
40,192,1,1
40,730,1,1
40,393,1,1
40,126,1,0
40,206,1,0
40,76,1,1
40,523,1,0
40,172,1,1
40,106,1,0
40,266,1,0
40,84,1,1
40,192,1,1
40,60,1,0
40,790,1,0
40,96,1,0
40,114,1,0
40,76,1,1
40,140,1,1
40,74,1,1
40,266,1,1
40,112,1,0
40,372,1,1
40,56,1,0
40,556,1,0
40,264,1,1
40,114,1,0
40,116,1,0
40,26,1,1
40,118,1,0
40,116,1,1
40,44,1,1
40,95,1,0
40,300,1,1
40,96,1,0
40,123,1,0
40,106,1,0
40,68,1,1
40,109,1,0
40,194,1,1
40,112,1,1
40,112,1,0
40,56,1,1
40,128,1,0
40,96,1,0
40,140,1,0
40,66,1,1
40,82,1,1
40,447,1,1
40,326,1,1
40,90,1,1
40,76,1,0
40,278,1,1
40,98,1,1
40,288,1,1
40,388,1,0
40,118,1,1
40,168,1,0
40,122,1,0
40,296,1,0
40,113,1,1
40,316,1,1
40,453,1,1
40,154,1,1
40,562,1,0
40,92,1,0
40,104,1,1
40,395,1,1
40,106,1,1
40,198,1,0
40,128,1,0
40,68,1,0
40,72,1,0
40,316,1,1
40,358,1,1
40,241,1,1
40,168,1,1
40,190,1,0
40,258,1,1
40,304,1,0
40,76,1,0
40,180,1,0
40,256,1,0
40,68,1,1
40,246,1,1
40,464,1,1
40,334,1,0
40,282,1,0
40,249,1,1
40,410,1,1
40,596,1,0
40,108,1,0
40,327,1,0
40,128,1,0
40,250,1,0
40,224,1,1
40,284,1,0
40,252,1,0
40,132,1,0
40,122,1,1
40,74,1,0
40,206,1,0
40,375,1,0
40,92,1,1
40,332,1,0
40,156,1,0
40,150,1,1
40,68,1,1
40,74,1,0
40,204,1,1
40,220,1,0
40,492,1,1
40,365,1,0
40,440,1,0
40,182,1,0
40,108,1,1
40,168,1,1
40,396,1,1
40,62,1,0
40,70,1,0
40,633,1,0
40,177,1,1
40,78,1,1
40,251,1,0
40,441,1,0
40,189,1,1
40,144,1,0
40,196,1,0
40,643,1,0
40,170,1,1
40,274,1,1
40,224,1,1
40,397,1,0
40,366,1,1
40,118,1,1
40,230,1,1
40,242,1,0
40,31,1,1
40,100,1,0
40,28,1,0
40,96,1,0
40,60,1,1
40,365,1,0
40,598,1,0
40,98,1,0
40,382,1,0
40,197,1,0
40,84,1,0
40,288,1,0
40,54,1,1
40,126,1,0
40,58,1,0
40,64,1,1
40,248,1,0
40,58,1,1
40,62,1,0
40,458,1,0
40,128,1,0
40,82,1,0
40,200,1,0
40,84,1,0
40,120,1,0
40,186,1,0
40,726,1,1
40,172,1,1
40,73,1,0
40,52,1,1
40,140,1,1
40,300,1,1
40,60,1,1
40,342,1,0
40,174,1,1
40,124,1,0
40,296,1,1
40,169,1,0
40,354,1,1
40,150,1,1
40,261,1,0
40,244,1,1
40,70,1,1
40,42,1,1
40,135,1,1
40,134,1,1
40,80,1,1
40,138,1,1
40,154,1,0
40,70,1,1
40,70,1,0
40,78,1,0
40,320,1,0
40,286,1,0
40,156,1,0
40,132,1,1
40,48,1,1
40,308,1,1
40,128,1,0
40,60,1,0
40,182,1,0
40,349,1,0
40,114,1,0
40,298,1,1
40,166,1,0
40,166,1,0
40,42,1,0
40,186,1,1
40,42,1,1
40,240,1,0
40,559,1,1
40,488,1,1
40,134,1,0
40,286,1,0
40,128,1,0
40,50,1,0
40,192,1,1
40,510,1,1
40,314,1,1
40,170,1,0
40,212,1,0
40,442,1,0
40,86,1,1
40,784,1,0
40,66,1,1
40,60,1,1
40,178,1,0
40,412,1,0
40,36,1,1
40,148,1,1
40,100,1,0
40,88,1,0
40,508,1,1
40,122,1,0
40,332,1,1
40,54,1,1
40,164,1,1
40,90,1,0
40,288,1,0
40,156,1,0
40,139,1,1
40,185,1,1
40,122,1,1
40,345,1,0
40,90,1,0
40,128,1,0
40,126,1,1
40,52,1,0
40,346,1,1
40,104,1,0
40,100,1,1
40,440,1,1
40,82,1,0
40,237,1,0
40,574,1,1
40,334,1,1
40,116,1,0
40,228,1,1
40,95,1,1
40,274,1,0
40,416,1,0
40,62,1,0
40,55,1,0
40,316,1,1
40,78,1,1
40,174,1,1
40,160,1,0
40,585,1,1
40,146,1,1
40,82,1,0
40,126,1,0
40,54,1,1
40,74,1,1
40,468,1,0
40,330,1,1
40,316,1,1
40,294,1,0
40,236,1,0
40,80,1,0
40,52,1,0
40,184,1,1
40,60,1,0
40,131,1,1
40,220,1,0
40,98,1,0
40,264,1,0
40,205,1,1
40,506,1,0
40,236,1,1
40,44,1,0
40,154,1,1
40,106,1,0
40,240,1,0
40,191,1,1
40,84,1,1
40,522,1,1
40,223,1,0
40,292,1,0
40,424,1,0
40,168,1,0
40,334,1,1
40,174,1,1
40,531,1,1
40,448,1,0
40,98,1,0
40,314,1,0
40,74,1,1
40,58,1,1
40,154,1,0
40,506,1,1
40,86,1,1
40,414,1,1
40,128,1,1
40,502,1,0
40,34,1,1
40,40,1,1
40,54,1,0
40,406,1,0
40,50,1,0
40,148,1,1
40,519,1,0
40,166,1,1
40,100,1,1
40,110,1,0
40,142,1,1
40,216,1,0
40,370,1,0
40,136,1,1
40,100,1,0
40,66,1,0
40,58,1,0
40,182,1,1
40,90,1,1
40,500,1,0
40,120,1,0
40,118,1,0
40,86,1,1
40,48,1,1
40,132,1,0
40,275,1,0
40,194,1,1
40,168,1,0
40,354,1,0
40,238,1,1
40,144,1,1
40,78,1,0
40,178,1,0
40,533,1,1
40,408,1,1
40,188,1,0
40,116,1,0
40,310,1,0
40,144,1,0
40,269,1,1
40,102,1,0
40,88,1,1
40,670,1,0
40,196,1,0
40,92,1,0
40,834,1,0
40,564,1,0
40,196,1,0
40,108,1,1
40,232,1,1
40,404,1,0
40,80,1,1
40,56,1,1
40,182,1,0
40,183,1,1
40,285,1,0
40,75,1,1
40,96,1,0
40,120,1,0
40,286,1,1
40,161,1,1
40,202,1,1
40,174,1,0
40,300,1,1
40,282,1,1
40,56,1,1
40,206,1,1
40,508,1,1
40,198,1,0
40,234,1,1
40,500,1,1
40,238,1,1
40,178,1,0
40,362,1,1
40,100,1,0
40,58,1,1
40,60,1,0
40,112,1,1
40,36,1,1
40,426,1,1
40,26,1,0
40,90,1,0
40,248,1,0
40,116,1,0
40,78,1,1
40,100,1,1
40,155,1,1
40,452,1,0
40,64,1,0
40,178,1,1
40,42,1,1
40,84,1,1
40,620,1,1
40,116,1,0
40,74,1,0
40,294,1,1
40,97,1,1
40,66,1,1
40,300,1,0
40,352,1,1
40,602,1,1
40,102,1,1
40,242,1,1
40,394,1,0
40,118,1,0
40,86,1,0
40,152,1,0
40,185,1,1
40,229,1,0
40,174,1,0
40,469,1,0
40,213,1,0
40,44,1,1
40,128,1,1
40,301,1,0
40,66,1,0
40,78,1,1
40,557,1,1
40,213,1,1
40,68,1,0
40,308,1,1
40,1041,1,1
40,348,1,0
40,200,1,0
40,62,1,0
40,99,1,1
40,328,1,1
40,128,1,1
40,176,1,0
40,156,1,1
40,103,1,1
40,63,1,0
40,210,1,0
40,106,1,1
40,190,1,1
40,278,1,0
40,136,1,0
40,120,1,1
40,46,1,1
40,386,1,0
40,70,1,0
40,92,1,1
40,114,1,1
40,266,1,1
40,180,1,1
40,110,1,1
40,496,1,1
40,58,1,0
40,230,1,1
40,106,1,1
40,338,1,1
40,252,1,0
40,235,1,1
40,78,1,0
40,120,1,1
40,40,1,0
40,86,1,1
40,44,1,1
40,92,1,1
40,58,1,0
40,160,1,0
40,135,1,1
40,148,1,0
40,386,1,1
40,160,1,1
40,120,1,0
40,88,1,0
40,238,1,1
40,156,1,0
40,120,1,0
40,265,1,0
40,56,1,1
40,209,1,0
40,78,1,0
40,272,1,1
40,144,1,1
40,60,1,0
40,262,1,1
40,48,1,0
40,302,1,0
40,236,1,1
