Deck size,Moves,Variant,Winner
44,356,1,0
44,314,1,0
44,172,1,0
44,312,1,1
44,825,1,1
44,256,1,1
44,155,1,0
44,358,1,0
44,244,1,1
44,152,1,0
44,68,1,1
44,194,1,1
44,196,1,1
44,103,1,0
44,192,1,0
44,758,1,0
44,92,1,0
44,136,1,0
44,472,1,1
44,285,1,1
44,156,1,0
44,528,1,1
44,98,1,1
44,320,1,1
44,176,1,0
44,314,1,1
44,165,1,0
44,94,1,0
44,242,1,0
44,82,1,1
44,72,1,1
44,62,1,0
44,304,1,0
44,242,1,0
44,296,1,0
44,152,1,0
44,60,1,1
44,114,1,1
44,370,1,1
44,178,1,1
44,496,1,0
44,208,1,0
44,256,1,1
44,86,1,0
44,68,1,0
44,256,1,1
44,262,1,0
44,222,1,1
44,100,1,1
44,132,1,0
44,216,1,0
44,316,1,1
44,486,1,0
44,188,1,0
44,60,1,0
44,210,1,1
44,547,1,0
44,74,1,0
44,376,1,0
44,318,1,1
44,188,1,0
44,236,1,1
44,184,1,1
44,374,1,1
44,1124,1,0
44,106,1,0
44,144,1,0
44,188,1,1
44,201,1,0
44,70,1,0
44,296,1,1
44,156,1,1
44,108,1,0
44,76,1,0
44,172,1,1
44,335,1,0
44,306,1,0
44,361,1,0
44,104,1,1
44,88,1,1
44,68,1,1
44,320,1,1
44,62,1,1
44,69,1,0
44,412,1,1
44,106,1,1
44,720,1,0
44,582,1,1
44,392,1,0
44,276,1,0
44,62,1,1
44,210,1,1
44,366,1,0
44,58,1,1
44,306,1,1
44,394,1,0
44,416,1,1
44,174,1,0
44,78,1,0
44,300,1,1
44,74,1,0
44,56,1,1
44,233,1,0
44,98,1,0
44,360,1,1
44,46,1,1
44,98,1,1
44,512,1,1
44,216,1,0
44,156,1,0
44,106,1,1
44,344,1,0
44,146,1,1
44,288,1,0
44,92,1,0
44,216,1,0
44,60,1,0
44,1317,1,1
44,236,1,1
44,361,1,1
44,248,1,1
44,194,1,1
44,116,1,0
44,206,1,1
44,218,1,1
44,74,1,1
44,80,1,0
44,546,1,1
44,266,1,1
44,70,1,0
44,216,1,0
44,146,1,1
44,472,1,1
44,196,1,0
44,234,1,0
44,124,1,1
44,232,1,0
44,46,1,1
44,202,1,1
44,706,1,0
44,407,1,0
44,506,1,0
44,606,1,1
44,464,1,1
44,94,1,1
44,156,1,0
44,225,1,1
44,162,1,0
44,425,1,1
44,316,1,1
44,42,1,0
44,588,1,1
44,110,1,1
44,50,1,1
44,170,1,0
44,110,1,0
44,287,1,0
44,242,1,0
44,242,1,0
44,300,1,0
44,470,1,0
44,130,1,1
44,100,1,1
44,336,1,1
44,464,1,1
44,228,1,1
44,298,1,1
44,235,1,0
44,90,1,1
44,518,1,1
44,392,1,1
44,234,1,1
44,304,1,1
44,82,1,1
44,64,1,0
44,918,1,0
44,278,1,0
44,322,1,1
44,82,1,0
44,116,1,0
44,446,1,0
44,456,1,1
44,330,1,0
44,198,1,1
44,40,1,0
44,210,1,0
44,278,1,1
44,104,1,1
44,84,1,0
44,309,1,0
44,132,1,0
44,160,1,1
44,66,1,0
44,142,1,1
44,324,1,1
44,106,1,1
44,88,1,1
44,232,1,0
44,141,1,0
44,126,1,0
44,62,1,1
44,579,1,1
44,168,1,1
44,56,1,1
44,150,1,0
44,66,1,0
44,192,1,1
44,262,1,1
44,226,1,1
44,50,1,0
44,156,1,0
44,166,1,0
44,312,1,1
44,269,1,1
44,166,1,0
44,257,1,0
44,255,1,0
44,408,1,1
44,760,1,1
44,315,1,1
44,400,1,0
44,323,1,0
44,86,1,0
44,102,1,1
44,753,1,1
44,119,1,1
44,130,1,0
44,222,1,0
44,174,1,0
44,162,1,0
44,84,1,1
44,374,1,1
44,230,1,0
44,154,1,1
44,68,1,1
44,210,1,1
44,223,1,1
44,441,1,0
44,315,1,0
44,820,1,0
44,154,1,0
44,210,1,0
44,90,1,1
44,80,1,0
44,340,1,1
44,454,1,0
44,50,1,0
44,186,1,1
44,118,1,0
44,217,1,1
44,226,1,0
44,238,1,1
44,60,1,1
44,346,1,0
44,168,1,0
44,216,1,0
44,222,1,1
44,174,1,1
44,140,1,0
44,677,1,1
44,278,1,0
44,320,1,1
44,134,1,1
44,148,1,0
44,226,1,1
44,447,1,0
44,370,1,0
44,184,1,1
44,187,1,1
44,326,1,0
44,190,1,0
44,154,1,0
44,62,1,1
44,36,1,0
44,1278,1,0
44,170,1,0
44,631,1,1
44,174,1,0
44,146,1,0
44,68,1,0
44,138,1,0
44,236,1,1
44,50,1,1
44,340,1,1
44,102,1,0
44,788,1,1
44,50,1,1
44,64,1,1
44,150,1,1
44,74,1,0
44,40,1,1
44,232,1,0
44,170,1,0
44,1248,1,1
44,55,1,0
44,166,1,0
44,583,1,0
44,536,1,1
44,274,1,0
44,752,1,0
44,344,1,1
44,72,1,1
44,419,1,0
44,124,1,1
44,94,1,0
44,340,1,1
44,352,1,0
44,373,1,0
44,212,1,0
44,156,1,0
44,254,1,0
44,50,1,1
44,395,1,0
44,188,1,1
44,142,1,0
44,282,1,1
44,120,1,0
44,170,1,1
44,102,1,0
44,640,1,0
44,216,1,0
44,540,1,1
44,110,1,0
44,250,1,1
44,146,1,0
44,204,1,0
44,116,1,0
44,670,1,0
44,220,1,1
44,127,1,0
44,216,1,0
44,198,1,1
44,88,1,1
44,191,1,0
44,384,1,0
44,135,1,0
44,442,1,0
44,173,1,1
44,182,1,0
44,250,1,0
44,82,1,1
44,58,1,0
44,76,1,1
44,139,1,1
44,92,1,0
44,276,1,1
44,96,1,1
44,110,1,0
44,164,1,1
44,34,1,0
44,156,1,0
44,590,1,0
44,223,1,0
44,120,1,0
44,436,1,0
44,428,1,1
44,90,1,1
44,116,1,1
44,68,1,1
44,237,1,1
44,72,1,0
44,250,1,1
44,216,1,0
44,336,1,1
44,34,1,1
44,246,1,0
44,816,1,0
44,465,1,1
44,140,1,0
44,375,1,1
44,272,1,0
44,118,1,1
44,50,1,0
44,92,1,0
44,144,1,1
44,70,1,0
44,96,1,0
44,284,1,1
44,210,1,0
44,526,1,0
44,66,1,0
44,386,1,1
44,127,1,0
44,202,1,1
44,62,1,0
44,490,1,1
44,148,1,0
44,106,1,0
44,688,1,1
44,200,1,0
44,254,1,0
44,168,1,0
44,190,1,0
44,98,1,1
44,144,1,1
44,498,1,1
44,131,1,0
44,58,1,0
44,73,1,1
44,110,1,0
44,180,1,0
44,206,1,1
44,352,1,0
44,528,1,1
44,88,1,1
44,248,1,0
44,598,1,1
44,160,1,0
44,192,1,0
44,798,1,0
44,430,1,0
44,354,1,0
44,226,1,1
44,313,1,0
44,66,1,1
44,98,1,0
44,172,1,1
44,100,1,1
44,152,1,1
44,152,1,0
44,240,1,0
44,235,1,0
44,72,1,1
44,78,1,1
44,156,1,1
44,554,1,1
44,58,1,1
44,365,1,1
44,198,1,1
44,222,1,0
44,46,1,1
44,264,1,1
44,128,1,0
44,564,1,1
44,512,1,1
44,461,1,0
44,782,1,0
44,783,1,0
44,112,1,0
44,74,1,1
44,116,1,1
44,228,1,1
44,185,1,0
44,202,1,1
44,114,1,1
44,412,1,1
44,176,1,0
44,84,1,1
44,475,1,0
44,102,1,0
44,188,1,0
44,242,1,1
44,68,1,0
44,78,1,0
44,112,1,1
44,222,1,0
44,124,1,0
44,216,1,0
44,220,1,0
44,128,1,0
44,167,1,0
44,183,1,0
44,64,1,1
44,114,1,0
44,192,1,0
44,652,1,1
44,192,1,0
44,282,1,1
44,66,1,1
44,52,1,0
44,112,1,1
44,346,1,1
44,92,1,0
44,68,1,1
44,126,1,1
44,256,1,1
44,378,1,1
44,204,1,0
44,354,1,1
44,124,1,1
44,72,1,0
44,42,1,0
44,146,1,0
44,381,1,1
44,72,1,0
44,164,1,0
44,252,1,0
44,408,1,0
44,136,1,0
44,122,1,1
44,62,1,1
44,204,1,0
44,164,1,0
44,128,1,0
44,160,1,0
44,142,1,1
44,420,1,1
44,310,1,1
44,208,1,0
44,160,1,1
44,204,1,0
44,196,1,0
44,104,1,1
44,290,1,0
44,88,1,1
44,450,1,1
44,152,1,1
44,168,1,0
44,252,1,0
44,342,1,1
44,224,1,0
44,54,1,1
44,132,1,0
44,84,1,0
44,247,1,1
44,94,1,0
44,312,1,1
44,222,1,1
44,580,1,1
44,186,1,1
44,100,1,1
44,84,1,0
44,116,1,0
44,120,1,0
44,512,1,0
44,1004,1,1
44,318,1,1
44,474,1,1
44,84,1,0
44,316,1,1
44,156,1,0
44,288,1,1
44,899,1,1
44,284,1,0
44,148,1,0
44,691,1,1
44,296,1,1
44,146,1,0
44,80,1,0
44,540,1,1
44,128,1,1
44,294,1,0
44,92,1,0
44,44,1,1
44,392,1,1
44,184,1,1
44,319,1,0
44,328,1,0
44,226,1,1
44,246,1,0
44,214,1,0
44,134,1,0
44,258,1,0
44,356,1,0
44,92,1,1
44,144,1,0
44,184,1,0
44,426,1,1
44,88,1,1
44,113,1,0
44,108,1,0
44,126,1,1
44,188,1,1
44,148,1,0
44,107,1,0
44,287,1,1
44,316,1,0
44,186,1,0
44,184,1,0
44,78,1,0
44,84,1,0
44,108,1,0
44,186,1,0
44,132,1,1
44,78,1,0
44,102,1,0
44,96,1,0
44,108,1,0
44,251,1,1
44,72,1,1
44,170,1,0
44,110,1,0
44,173,1,1
44,741,1,0
44,512,1,1
44,496,1,0
44,68,1,0
44,146,1,1
44,426,1,1
44,90,1,1
44,96,1,0
44,110,1,0
44,255,1,0
44,130,1,0
44,312,1,0
44,126,1,0
44,129,1,1
44,172,1,0
44,298,1,1
44,324,1,0
44,171,1,0
44,54,1,1
44,62,1,0
44,688,1,0
44,134,1,0
44,108,1,1
44,74,1,0
44,194,1,1
44,36,1,1
44,289,1,0
44,172,1,0
44,46,1,1
44,186,1,1
44,122,1,1
44,258,1,0
44,175,1,1
44,62,1,1
44,176,1,0
44,202,1,0
44,236,1,0
44,100,1,0
44,158,1,1
44,78,1,0
44,128,1,0
44,164,1,0
44,379,1,0
44,92,1,0
44,162,1,1
44,170,1,1
44,240,1,1
44,364,1,0
44,348,1,0
44,304,1,1
44,356,1,0
44,289,1,0
44,200,1,0
44,162,1,0
44,74,1,0
44,102,1,0
44,216,1,1
44,256,1,1
44,198,1,1
44,192,1,1
44,218,1,0
44,242,1,1
44,192,1,0
44,190,1,1
44,196,1,0
44,48,1,0
44,276,1,0
44,365,1,1
44,278,1,1
44,204,1,1
44,228,1,1
44,75,1,0
44,84,1,0
44,284,1,0
44,44,1,0
44,119,1,0
44,232,1,1
44,303,1,0
44,272,1,0
44,232,1,0
44,812,1,1
44,178,1,1
44,358,1,1
44,138,1,1
44,276,1,1
44,250,1,0
44,166,1,0
44,556,1,0
44,370,1,0
44,166,1,1
44,150,1,0
44,158,1,1
44,134,1,1
44,316,1,0
44,609,1,1
44,148,1,0
44,280,1,0
44,229,1,0
44,326,1,0
44,278,1,1
44,716,1,1
44,78,1,0
44,216,1,0
44,182,1,1
44,428,1,0
44,134,1,1
44,260,1,0
44,444,1,0
44,122,1,0
44,300,1,0
44,76,1,0
44,496,1,1
44,164,1,0
44,196,1,0
44,102,1,1
44,96,1,1
44,221,1,1
44,291,1,1
44,613,1,0
44,462,1,0
44,56,1,1
44,724,1,1
44,216,1,1
44,130,1,0
44,158,1,1
44,652,1,0
44,280,1,1
44,120,1,0
44,140,1,1
44,188,1,1
44,60,1,1
44,222,1,0
44,118,1,0
44,108,1,1
44,80,1,1
44,159,1,0
44,76,1,0
44,252,1,1
44,60,1,0
44,198,1,0
44,84,1,0
44,442,1,1
44,98,1,1
44,225,1,1
44,74,1,1
44,182,1,1
44,772,1,0
44,172,1,1
44,447,1,1
44,546,1,1
44,150,1,0
44,348,1,1
44,209,1,1
44,88,1,0
44,174,1,0
44,258,1,0
44,444,1,1
44,56,1,0
44,458,1,0
44,722,1,1
44,144,1,1
44,100,1,1
44,291,1,0
44,228,1,0
