Deck size,Moves,Variant,Winner
24,42,1,0
24,26,1,1
24,154,1,0
24,22,1,0
24,50,1,0
24,19,1,0
24,38,1,0
24,46,1,0
24,187,1,0
24,44,1,1
24,56,1,0
24,124,1,0
24,112,1,1
24,30,1,0
24,119,1,0
24,34,1,1
24,40,1,1
24,34,1,0
24,316,1,0
24,33,1,0
24,32,1,1
24,102,1,0
24,210,1,0
24,72,1,0
24,186,1,1
24,82,1,0
24,18,1,0
24,76,1,0
24,28,1,1
24,282,1,1
24,159,1,1
24,32,1,1
24,194,1,1
24,159,1,0
24,128,1,1
24,124,1,1
24,49,1,1
24,73,1,0
24,110,1,0
24,14,1,0
24,53,1,1
24,57,1,1
24,107,1,0
24,93,1,1
24,277,1,1
24,28,1,1
24,60,1,1
24,82,1,1
24,55,1,1
24,56,1,1
24,39,1,1
24,48,1,0
24,111,1,0
24,18,1,1
24,86,1,0
24,94,1,0
24,47,1,0
24,38,1,0
24,81,1,0
24,36,1,1
24,133,1,0
24,22,1,0
24,64,1,0
24,38,1,0
24,92,1,0
24,236,1,0
24,101,1,1
24,100,1,0
24,20,1,0
24,98,1,1
24,49,1,1
24,122,1,0
24,24,1,0
24,32,1,0
24,16,1,0
24,42,1,1
24,24,1,0
24,40,1,0
24,40,1,0
24,21,1,1
24,74,1,1
24,114,1,0
24,56,1,1
24,39,1,1
24,58,1,0
24,80,1,1
24,61,1,0
24,225,1,0
24,82,1,0
24,32,1,0
24,28,1,0
24,146,1,0
24,14,1,0
24,28,1,1
24,18,1,0
24,205,1,0
24,46,1,0
24,36,1,0
24,267,1,1
24,32,1,1
24,52,1,1
24,92,1,0
24,80,1,1
24,156,1,0
24,49,1,1
24,38,1,0
24,16,1,1
24,16,1,1
24,215,1,1
24,48,1,1
24,20,1,1
24,26,1,1
24,152,1,1
24,151,1,1
24,87,1,1
24,48,1,0
24,160,1,0
24,151,1,1
24,103,1,0
24,84,1,0
24,40,1,0
24,76,1,1
24,123,1,1
24,73,1,1
24,160,1,0
24,86,1,0
24,24,1,0
24,42,1,1
24,242,1,0
24,46,1,1
24,70,1,0
24,34,1,0
24,54,1,0
24,52,1,1
24,37,1,0
24,46,1,0
24,136,1,1
24,195,1,1
24,187,1,0
24,24,1,0
24,96,1,0
24,22,1,0
24,24,1,0
24,40,1,0
24,278,1,1
24,26,1,0
24,152,1,1
24,104,1,0
24,24,1,1
24,34,1,0
24,28,1,0
24,26,1,1
24,14,1,0
24,22,1,0
24,35,1,0
24,24,1,1
24,56,1,1
24,43,1,1
24,63,1,0
24,82,1,1
24,174,1,1
24,172,1,0
24,58,1,0
24,24,1,1
24,16,1,0
24,64,1,0
24,197,1,0
24,54,1,0
24,28,1,0
24,16,1,1
24,26,1,0
24,78,1,1
24,27,1,0
24,109,1,0
24,166,1,0
24,57,1,0
24,234,1,0
24,75,1,0
24,100,1,1
24,91,1,0
24,75,1,0
24,298,1,0
24,14,1,1
24,50,1,1
24,56,1,0
24,26,1,0
24,20,1,1
24,16,1,1
24,20,1,1
24,126,1,0
24,32,1,1
24,26,1,0
24,182,1,0
24,28,1,0
24,210,1,1
24,46,1,0
24,135,1,0
24,34,1,0
24,14,1,1
24,56,1,0
24,56,1,0
24,66,1,1
24,38,1,1
24,24,1,0
24,100,1,1
24,177,1,1
24,22,1,1
24,66,1,0
24,90,1,1
24,66,1,1
24,365,1,1
24,172,1,0
24,77,1,0
24,38,1,1
24,126,1,0
24,196,1,1
24,46,1,1
24,26,1,0
24,411,1,0
24,36,1,0
24,24,1,0
24,70,1,0
24,38,1,1
24,113,1,1
24,20,1,0
24,34,1,1
24,48,1,0
24,163,1,1
24,85,1,0
24,65,1,0
24,42,1,1
24,60,1,1
24,26,1,0
24,34,1,1
24,26,1,1
24,58,1,1
24,52,1,0
24,113,1,0
24,50,1,1
24,50,1,1
24,107,1,1
24,74,1,1
24,56,1,1
24,28,1,1
24,46,1,1
24,222,1,1
24,70,1,0
24,204,1,1
24,26,1,0
24,18,1,0
24,34,1,0
24,56,1,1
24,98,1,0
24,100,1,1
24,36,1,0
24,78,1,1
24,46,1,1
24,26,1,0
24,94,1,1
24,52,1,0
24,127,1,1
24,57,1,0
24,46,1,1
24,107,1,0
24,40,1,1
24,139,1,1
24,95,1,0
24,46,1,0
24,68,1,1
24,18,1,1
24,28,1,1
24,58,1,1
24,70,1,1
24,179,1,0
24,272,1,1
24,68,1,1
24,99,1,1
24,409,1,0
24,48,1,1
24,138,1,0
24,20,1,1
24,26,1,0
24,66,1,1
24,50,1,0
24,53,1,1
24,262,1,0
24,18,1,0
24,28,1,1
24,56,1,1
24,41,1,0
24,62,1,0
24,62,1,0
24,77,1,1
24,96,1,1
24,23,1,0
24,18,1,1
24,24,1,0
24,64,1,0
24,69,1,0
24,40,1,1
24,172,1,1
24,70,1,1
24,118,1,1
24,50,1,1
24,52,1,0
24,232,1,1
24,22,1,0
24,24,1,1
24,80,1,1
24,258,1,0
24,42,1,0
24,297,1,0
24,66,1,0
24,104,1,1
24,56,1,0
24,56,1,0
24,71,1,0
24,52,1,1
24,86,1,1
24,20,1,1
24,82,1,1
24,76,1,0
24,132,1,1
24,20,1,0
24,44,1,1
24,78,1,0
24,48,1,1
24,38,1,1
24,164,1,1
24,75,1,0
24,38,1,1
24,137,1,1
24,24,1,0
24,48,1,0
24,48,1,1
24,20,1,0
24,30,1,0
24,18,1,0
24,44,1,0
24,44,1,1
24,50,1,0
24,42,1,0
24,249,1,1
24,64,1,0
24,46,1,0
24,94,1,1
24,87,1,0
24,30,1,1
24,12,1,1
24,32,1,0
24,57,1,1
24,64,1,1
24,18,1,0
24,161,1,0
24,182,1,1
24,30,1,0
24,66,1,1
24,32,1,1
24,97,1,1
24,372,1,0
24,56,1,1
24,52,1,0
24,86,1,1
24,25,1,1
24,139,1,0
24,52,1,1
24,30,1,1
24,50,1,0
24,28,1,1
24,14,1,1
24,85,1,0
24,73,1,0
24,41,1,0
24,125,1,1
24,42,1,0
24,16,1,1
24,48,1,0
24,86,1,1
24,26,1,0
24,30,1,0
24,66,1,1
24,96,1,1
24,40,1,1
24,108,1,1
24,274,1,0
24,34,1,0
24,21,1,1
24,131,1,0
24,43,1,1
24,16,1,1
24,67,1,0
24,20,1,0
24,134,1,1
24,24,1,0
24,96,1,1
24,134,1,0
24,28,1,1
24,101,1,0
24,63,1,1
24,42,1,0
24,42,1,0
24,88,1,0
24,168,1,0
24,76,1,1
24,50,1,0
24,52,1,1
24,322,1,0
24,32,1,1
24,26,1,0
24,72,1,0
24,55,1,0
24,66,1,0
24,80,1,0
24,40,1,0
24,19,1,1
24,14,1,1
24,103,1,0
24,68,1,1
24,126,1,1
24,118,1,1
24,142,1,1
24,264,1,0
24,156,1,1
24,70,1,1
24,121,1,0
24,150,1,0
24,57,1,1
24,68,1,1
24,142,1,1
24,30,1,0
24,38,1,1
24,114,1,0
24,23,1,0
24,58,1,0
24,26,1,0
24,39,1,0
24,70,1,1
24,168,1,1
24,82,1,1
24,115,1,1
24,69,1,1
24,40,1,1
24,12,1,1
24,97,1,0
24,60,1,1
24,68,1,0
24,14,1,0
24,16,1,0
24,41,1,1
24,28,1,1
24,24,1,1
24,34,1,1
24,20,1,1
24,44,1,1
24,28,1,1
24,79,1,0
24,121,1,1
24,80,1,0
24,32,1,0
24,116,1,1
24,34,1,0
24,38,1,1
24,73,1,1
24,52,1,0
24,112,1,1
24,25,1,0
24,32,1,1
24,26,1,0
24,30,1,0
24,99,1,1
24,34,1,1
24,24,1,1
24,54,1,1
24,18,1,0
24,77,1,0
24,94,1,0
24,49,1,1
24,28,1,1
24,42,1,1
24,38,1,1
24,18,1,1
24,32,1,1
24,108,1,1
24,16,1,0
24,24,1,0
24,34,1,1
24,85,1,0
24,153,1,0
24,22,1,0
24,103,1,1
24,28,1,1
24,42,1,1
24,46,1,1
24,14,1,1
24,42,1,0
24,20,1,0
24,58,1,0
24,58,1,1
24,104,1,1
24,28,1,1
24,58,1,1
24,49,1,1
24,18,1,0
24,44,1,0
24,20,1,0
24,59,1,0
24,126,1,0
24,92,1,1
24,27,1,1
24,26,1,0
24,34,1,1
24,58,1,0
24,38,1,0
24,30,1,0
24,42,1,0
24,46,1,0
24,48,1,1
24,38,1,1
24,132,1,0
24,161,1,1
24,28,1,1
24,38,1,1
24,79,1,1
24,38,1,1
24,18,1,0
24,36,1,0
24,19,1,0
24,76,1,1
24,34,1,0
24,122,1,1
24,76,1,0
24,32,1,1
24,28,1,0
24,42,1,1
24,83,1,0
24,19,1,1
24,302,1,0
24,94,1,0
24,28,1,0
24,50,1,1
24,40,1,1
24,128,1,0
24,172,1,1
24,30,1,1
24,100,1,0
24,24,1,1
24,53,1,1
24,26,1,1
24,29,1,1
24,60,1,1
24,78,1,0
24,112,1,1
24,169,1,1
24,47,1,1
24,133,1,0
24,14,1,1
24,20,1,1
24,24,1,1
24,296,1,1
24,14,1,1
24,58,1,0
24,127,1,0
24,23,1,0
24,79,1,1
24,42,1,0
24,76,1,1
24,26,1,0
24,227,1,1
24,18,1,1
24,87,1,0
24,87,1,1
24,22,1,1
24,62,1,1
24,34,1,1
24,34,1,1
24,26,1,0
24,134,1,1
24,63,1,1
24,131,1,1
24,112,1,1
24,55,1,0
24,16,1,0
24,26,1,1
24,26,1,0
24,94,1,0
24,127,1,1
24,70,1,1
24,32,1,0
24,140,1,1
24,70,1,0
24,20,1,0
24,115,1,1
24,62,1,1
24,28,1,1
24,74,1,1
24,205,1,0
24,40,1,0
24,52,1,0
24,34,1,0
24,46,1,0
24,58,1,1
24,24,1,1
24,32,1,1
24,92,1,0
24,47,1,1
24,68,1,0
24,44,1,1
24,139,1,1
24,112,1,0
24,116,1,1
24,39,1,0
24,48,1,1
24,205,1,1
24,30,1,1
24,122,1,1
24,72,1,1
24,50,1,1
24,56,1,1
24,40,1,0
24,24,1,0
24,25,1,0
24,71,1,0
24,36,1,1
24,94,1,1
24,58,1,1
24,140,1,0
24,40,1,1
24,38,1,1
24,26,1,1
24,181,1,0
24,72,1,0
24,133,1,0
24,26,1,1
24,63,1,1
24,57,1,1
24,101,1,1
24,44,1,1
24,20,1,1
24,87,1,1
24,30,1,0
24,197,1,1
24,86,1,0
24,85,1,1
24,41,1,0
24,55,1,1
24,34,1,0
24,74,1,0
24,36,1,0
24,46,1,0
24,44,1,1
24,60,1,1
24,73,1,1
24,41,1,1
24,22,1,1
24,92,1,0
24,78,1,0
24,128,1,0
24,24,1,0
24,132,1,1
24,34,1,0
24,40,1,1
24,101,1,0
24,254,1,1
24,67,1,1
24,245,1,0
24,188,1,1
24,84,1,0
24,24,1,0
24,40,1,0
24,18,1,0
24,30,1,1
24,12,1,1
24,72,1,1
24,83,1,0
24,24,1,1
24,134,1,0
24,36,1,0
24,95,1,0
24,48,1,1
24,28,1,1
24,54,1,0
24,26,1,1
24,26,1,1
24,170,1,0
24,45,1,0
24,52,1,0
24,28,1,0
24,58,1,0
24,34,1,1
24,57,1,1
24,38,1,1
24,158,1,0
24,24,1,0
24,22,1,0
24,34,1,0
24,31,1,1
24,142,1,0
24,72,1,1
24,32,1,1
24,273,1,0
24,130,1,0
24,59,1,0
24,36,1,0
24,56,1,0
24,32,1,1
24,50,1,1
24,135,1,0
24,70,1,1
24,78,1,0
24,34,1,1
24,44,1,1
24,28,1,1
24,92,1,1
24,128,1,0
24,140,1,0
24,58,1,1
24,24,1,0
24,26,1,1
24,21,1,1
24,51,1,0
24,56,1,0
24,100,1,0
24,82,1,0
24,66,1,1
24,144,1,0
24,18,1,1
24,62,1,0
24,25,1,0
24,215,1,0
24,18,1,1
24,24,1,0
24,22,1,1
24,22,1,1
24,30,1,0
24,205,1,0
24,52,1,0
24,28,1,1
24,16,1,0
24,97,1,1
24,102,1,0
24,81,1,0
24,34,1,1
24,34,1,1
24,58,1,0
24,82,1,0
24,22,1,0
24,46,1,0
24,46,1,1
24,172,1,0
24,43,1,0
24,212,1,0
24,260,1,1
24,22,1,0
24,152,1,0
24,54,1,0
24,38,1,1
24,38,1,1
24,296,1,1
24,24,1,1
24,16,1,1
24,60,1,1
24,54,1,1
24,110,1,1
24,64,1,1
24,28,1,1
24,82,1,1
24,18,1,1
24,30,1,1
24,52,1,1
24,64,1,0
24,145,1,0
24,159,1,0
24,138,1,0
24,89,1,1
24,70,1,1
24,114,1,0
24,20,1,1
24,52,1,0
24,66,1,1
24,179,1,1
24,220,1,0
24,22,1,0
24,93,1,1
24,38,1,0
24,60,1,1
24,71,1,0
24,71,1,0
24,54,1,1
24,132,1,0
24,96,1,0
24,38,1,0
24,70,1,0
24,41,1,0
24,70,1,1
24,84,1,1
24,39,1,1
24,85,1,1
24,22,1,1
24,276,1,0
24,52,1,0
24,136,1,1
24,90,1,1
24,76,1,0
24,54,1,0
24,46,1,1
24,20,1,1
24,42,1,1
24,100,1,1
24,24,1,1
24,58,1,0
24,182,1,0
24,35,1,0
24,91,1,1
24,30,1,1
24,327,1,1
24,30,1,1
24,78,1,0
24,37,1,0
24,74,1,1
24,30,1,1
24,349,1,0
24,18,1,1
24,38,1,1
24,57,1,1
24,52,1,0
24,105,1,0
24,90,1,1
24,26,1,1
24,40,1,0
24,98,1,1
24,42,1,0
24,53,1,1
24,54,1,1
24,187,1,0
24,70,1,0
24,54,1,1
24,22,1,0
24,95,1,0
24,18,1,0
24,36,1,0
24,22,1,0
24,38,1,1
24,38,1,0
24,30,1,0
24,20,1,0
24,52,1,1
24,130,1,1
24,12,1,0
24,34,1,1
24,65,1,1
24,30,1,0
24,62,1,0
24,26,1,1
24,92,1,1
24,22,1,0
24,24,1,0
24,36,1,1
24,34,1,1
24,80,1,1
24,20,1,1
24,18,1,1
24,60,1,1
24,48,1,1
24,38,1,0
24,30,1,1
24,98,1,1
24,42,1,1
24,102,1,1
24,94,1,1
24,50,1,1
24,18,1,1
24,30,1,0
