Deck size,Moves,Player1Strategy,Player2Strategy,Winner
52,208,0,0,0
52,109,0,0,1
52,281,0,0,1
52,546,0,0,0
52,204,0,0,0
52,1090,0,0,0
52,324,0,0,0
52,100,0,0,0
52,363,0,0,1
52,337,0,0,1
52,869,0,0,1
52,426,0,0,0
52,266,0,0,0
52,366,0,0,0
52,308,0,0,0
52,262,0,0,0
52,66,0,0,0
52,46,0,0,0
52,273,0,0,1
52,352,0,0,0
52,134,0,0,0
52,381,0,0,1
52,252,0,0,0
52,72,0,0,0
52,105,0,0,1
52,516,0,0,0
52,249,0,0,1
52,318,0,0,0
52,861,0,0,1
52,694,0,0,0
52,302,0,0,0
52,817,0,0,1
52,248,0,0,0
52,326,0,0,0
52,438,0,0,1
52,132,0,0,0
52,1079,0,0,1
52,193,0,0,1
52,89,0,0,1
52,380,0,0,0
52,882,0,0,0
52,1206,0,0,0
52,643,0,0,1
52,973,0,0,1
52,173,0,0,1
52,389,0,0,1
52,186,0,0,0
52,434,0,0,0
52,162,0,0,0
52,201,0,0,1
52,669,0,0,1
52,342,0,0,0
52,1003,0,0,1
52,983,0,0,1
52,1317,0,0,1
52,1054,0,0,0
52,571,0,0,1
52,201,0,0,1
52,648,0,0,0
52,144,0,0,0
52,116,0,0,0
52,235,0,0,1
52,284,0,0,0
52,258,0,0,0
52,250,0,0,0
52,46,0,0,0
52,278,0,0,1
52,206,0,0,0
52,625,0,0,1
52,260,0,0,0
52,234,0,0,0
52,356,0,0,0
52,468,0,0,0
52,703,0,0,1
52,338,0,0,0
52,287,0,0,1
52,296,0,0,0
52,1144,0,0,0
52,459,0,0,1
52,79,0,0,1
52,116,0,0,0
52,165,0,0,1
52,508,0,0,0
52,402,0,0,0
52,1104,0,0,0
52,192,0,0,0
52,1078,0,0,0
52,160,0,0,0
52,436,0,0,0
52,403,0,0,1
52,268,0,0,1
52,722,0,0,0
52,554,0,0,0
52,73,0,0,1
52,133,0,0,1
52,409,0,0,1
52,596,0,0,0
52,380,0,0,0
52,94,0,0,0
52,286,0,0,0
52,170,0,0,0
52,1808,0,0,0
52,106,0,0,0
52,2198,0,0,0
52,113,0,0,1
52,1751,0,0,1
52,228,0,0,0
52,503,0,0,1
52,95,0,0,1
52,134,0,0,0
52,278,0,0,0
52,1888,0,0,0
52,304,0,0,0
52,642,0,0,0
52,300,0,0,0
52,977,0,0,1
52,269,0,0,1
52,204,0,0,0
52,1329,0,0,1
52,312,0,0,0
52,1267,0,0,1
52,760,0,0,0
52,383,0,0,1
52,141,0,0,1
52,466,0,0,0
52,380,0,0,0
52,176,0,0,0
52,333,0,0,1
52,243,0,0,1
52,224,0,0,0
52,340,0,0,0
52,142,0,0,0
52,200,0,0,0
52,128,0,0,0
52,315,0,0,1
52,610,0,0,0
52,1116,0,0,0
52,490,0,0,0
52,238,0,0,1
52,570,0,0,0
52,364,0,0,0
52,638,0,0,0
52,516,0,0,0
52,640,0,0,0
52,583,0,0,1
52,87,0,0,1
52,529,0,0,1
52,180,0,0,0
52,871,0,0,1
52,85,0,0,1
52,362,0,0,0
52,898,0,0,0
52,205,0,0,1
52,105,0,0,1
52,387,0,0,1
52,281,0,0,1
52,110,0,0,0
52,279,0,0,1
52,150,0,0,0
52,585,0,0,1
52,210,0,0,0
52,203,0,0,1
52,74,0,0,0
52,582,0,0,0
52,1181,0,0,1
52,364,0,0,0
52,155,0,0,1
52,577,0,0,1
52,192,0,0,0
52,1118,0,0,0
52,77,0,0,1
52,345,0,0,1
52,166,0,0,0
52,227,0,0,1
52,598,0,0,0
52,309,0,0,1
52,291,0,0,1
52,1026,0,0,0
52,1555,0,0,1
52,1238,0,0,0
52,235,0,0,1
52,416,0,0,0
52,179,0,0,1
52,172,0,0,0
52,510,0,0,0
52,124,0,0,1
52,550,0,0,0
52,91,0,0,1
52,263,0,0,1
52,294,0,0,0
52,160,0,0,0
52,258,0,0,0
52,145,0,0,1
52,247,0,0,1
52,466,0,0,0
52,396,0,0,0
52,142,0,0,0
52,524,0,0,0
52,302,0,0,0
52,209,0,0,1
52,332,0,0,0
52,444,0,0,0
52,644,0,0,0
52,781,0,0,1
52,113,0,0,1
52,1131,0,0,1
52,1353,0,0,1
52,433,0,0,1
52,605,0,0,1
52,419,0,0,1
52,192,0,0,1
52,466,0,0,1
52,422,0,0,0
52,524,0,0,0
52,438,0,0,0
52,297,0,0,1
52,234,0,0,0
52,200,0,0,0
52,168,0,0,0
52,237,0,0,1
52,799,0,0,1
52,313,0,0,1
52,276,0,0,0
52,350,0,0,0
52,802,0,0,0
52,628,0,0,0
52,272,0,0,0
52,75,0,0,1
52,225,0,0,1
52,260,0,0,0
52,533,0,0,1
52,375,0,0,1
52,367,0,0,1
52,395,0,0,1
52,302,0,0,0
52,1305,0,0,1
52,148,0,0,0
52,127,0,0,1
52,1381,0,0,1
52,386,0,0,0
52,307,0,0,1
52,133,0,0,1
52,652,0,0,0
52,573,0,0,1
52,516,0,0,0
52,171,0,0,1
52,471,0,0,1
52,584,0,0,0
52,1039,0,0,1
52,138,0,0,0
52,658,0,0,0
52,279,0,0,1
52,366,0,0,0
52,674,0,0,0
52,145,0,0,1
52,634,0,0,0
52,787,0,0,1
52,1175,0,0,1
52,569,0,0,1
52,165,0,0,1
52,789,0,0,1
52,553,0,0,1
52,900,0,0,0
52,930,0,0,0
52,717,0,0,1
52,278,0,0,1
52,378,0,0,0
52,316,0,0,1
52,400,0,0,1
52,837,0,0,1
52,817,0,0,1
52,258,0,0,0
52,1325,0,0,1
52,532,0,0,0
52,113,0,0,1
52,708,0,0,0
52,706,0,0,0
52,107,0,0,1
52,229,0,0,1
52,235,0,0,1
52,490,0,0,0
52,381,0,0,1
52,162,0,0,0
52,323,0,0,1
52,362,0,0,0
52,1010,0,0,0
52,343,0,0,1
52,100,0,0,0
52,294,0,0,0
52,355,0,0,1
52,97,0,0,1
52,1031,0,0,1
52,122,0,0,0
52,452,0,0,0
52,82,0,0,0
52,313,0,0,1
52,370,0,0,0
52,997,0,0,1
52,158,0,0,1
52,218,0,0,0
52,767,0,0,1
52,578,0,0,1
52,254,0,0,0
52,300,0,0,0
52,1477,0,0,1
52,422,0,0,0
52,346,0,0,0
52,818,0,0,0
52,141,0,0,1
52,933,0,0,1
52,897,0,0,1
52,208,0,0,1
52,466,0,0,0
52,444,0,0,1
52,254,0,0,0
52,1297,0,0,1
52,261,0,0,1
52,236,0,0,0
52,132,0,0,0
52,662,0,0,0
52,323,0,0,1
52,274,0,0,0
52,198,0,0,0
52,312,0,0,0
52,502,0,0,0
52,176,0,0,0
52,313,0,0,1
52,603,0,0,1
52,558,0,0,0
52,689,0,0,1
52,611,0,0,0
52,1546,0,0,0
52,361,0,0,1
52,128,0,0,0
52,226,0,0,0
52,570,0,0,0
52,519,0,0,1
52,255,0,0,1
52,84,0,0,0
52,325,0,0,1
52,737,0,0,1
52,480,0,0,0
52,646,0,0,0
52,256,0,0,0
52,111,0,0,1
52,1136,0,0,0
52,130,0,0,0
52,891,0,0,1
52,683,0,0,1
52,807,0,0,1
52,195,0,0,1
52,578,0,0,0
52,636,0,0,0
52,673,0,0,1
52,158,0,0,0
52,1734,0,0,0
52,304,0,0,0
52,429,0,0,1
52,281,0,0,1
52,87,0,0,1
52,293,0,0,1
52,502,0,0,0
52,672,0,0,1
52,732,0,0,0
52,118,0,0,0
52,676,0,0,0
52,481,0,0,1
52,147,0,0,1
52,582,0,0,0
52,910,0,0,0
52,186,0,0,0
52,707,0,0,1
52,522,0,0,0
52,982,0,0,0
52,170,0,0,0
52,501,0,0,1
52,973,0,0,1
52,456,0,0,0
52,474,0,0,0
52,294,0,0,0
52,553,0,0,1
52,69,0,0,1
52,1141,0,0,1
52,749,0,0,1
52,560,0,0,0
52,155,0,0,1
52,337,0,0,1
52,112,0,0,0
52,508,0,0,1
52,183,0,0,1
52,410,0,0,0
52,571,0,0,1
52,174,0,0,0
52,158,0,0,0
52,875,0,0,1
52,292,0,0,0
52,279,0,0,1
52,498,0,0,0
52,104,0,0,1
52,728,0,0,1
52,76,0,0,0
52,1599,0,0,1
52,482,0,0,0
52,274,0,0,0
52,1170,0,0,0
52,182,0,0,0
52,870,0,0,0
52,483,0,0,1
52,728,0,0,0
52,313,0,0,1
52,140,0,0,0
52,267,0,0,1
52,390,0,0,0
52,273,0,0,1
52,719,0,0,1
52,472,0,0,0
52,219,0,0,1
52,534,0,0,0
52,721,0,0,1
52,243,0,0,1
52,473,0,0,1
52,490,0,0,0
52,458,0,0,0
52,148,0,0,0
52,729,0,0,1
52,1596,0,0,0
52,611,0,0,1
52,311,0,0,1
52,925,0,0,1
52,994,0,0,0
52,298,0,0,0
52,657,0,0,1
52,342,0,0,0
52,621,0,0,1
52,162,0,0,0
52,300,0,0,0
52,273,0,0,1
52,200,0,0,0
52,157,0,0,1
52,482,0,0,0
52,1231,0,0,1
52,425,0,0,1
52,524,0,0,0
52,1204,0,0,0
52,464,0,0,0
52,690,0,0,0
52,452,0,0,0
52,423,0,0,1
52,270,0,0,0
52,343,0,0,1
52,788,0,0,0
52,477,0,0,1
52,1739,0,0,1
52,592,0,0,0
52,292,0,0,0
52,638,0,0,0
52,1436,0,0,0
52,515,0,0,1
52,395,0,0,1
52,207,0,0,1
52,315,0,0,1
52,249,0,0,1
52,128,0,0,0
52,438,0,0,0
52,398,0,0,0
52,544,0,0,0
52,202,0,0,0
52,518,0,0,0
52,148,0,0,0
52,789,0,0,1
52,1474,0,0,0
52,915,0,0,1
52,318,0,0,0
52,578,0,0,0
52,994,0,0,0
52,83,0,0,1
52,764,0,0,0
52,172,0,0,0
52,430,0,0,0
52,570,0,0,0
52,593,0,0,1
52,250,0,0,0
52,1560,0,0,0
52,1496,0,0,0
52,117,0,0,1
52,623,0,0,1
52,638,0,0,0
52,1597,0,0,1
52,1152,0,0,0
52,300,0,0,0
52,320,0,0,1
52,632,0,0,0
52,146,0,0,0
52,1175,0,0,1
52,416,0,0,0
52,382,0,0,0
52,386,0,0,0
52,506,0,0,0
52,575,0,0,1
52,664,0,0,0
52,120,0,0,0
52,597,0,0,1
52,378,0,0,1
52,314,0,0,0
52,372,0,0,0
