Deck size,Moves,Player1Strategy,Player2Strategy,Winner
52,1017,1,2,1
52,66,1,2,0
52,141,1,2,1
52,117,1,2,1
52,215,1,2,1
52,231,1,2,1
52,562,1,2,0
52,129,1,2,1
52,152,1,2,1
52,80,1,2,1
52,538,1,2,0
52,151,1,2,1
52,135,1,2,1
52,534,1,2,0
52,49,1,2,1
52,53,1,2,1
52,93,1,2,1
52,145,1,2,1
52,1130,1,2,0
52,131,1,2,1
52,73,1,2,1
52,113,1,2,1
52,1064,1,2,0
52,95,1,2,1
52,87,1,2,1
52,71,1,2,1
52,117,1,2,1
52,475,1,2,1
52,247,1,2,1
52,371,1,2,1
52,77,1,2,1
52,786,1,2,0
52,133,1,2,1
52,71,1,2,1
52,65,1,2,1
52,318,1,2,0
52,99,1,2,1
52,39,1,2,1
52,45,1,2,1
52,99,1,2,1
52,115,1,2,1
52,551,1,2,1
52,73,1,2,1
52,111,1,2,1
52,177,1,2,1
52,862,1,2,0
52,77,1,2,1
52,271,1,2,1
52,105,1,2,1
52,49,1,2,1
52,63,1,2,1
52,139,1,2,1
52,95,1,2,1
52,81,1,2,1
52,576,1,2,0
52,179,1,2,1
52,63,1,2,1
52,243,1,2,1
52,63,1,2,1
52,978,1,2,0
52,115,1,2,1
52,133,1,2,1
52,350,1,2,0
52,437,1,2,1
52,67,1,2,1
52,109,1,2,1
52,112,1,2,1
52,168,1,2,1
52,786,1,2,0
52,37,1,2,1
52,57,1,2,1
52,1056,1,2,0
52,249,1,2,1
52,69,1,2,1
52,62,1,2,1
52,540,1,2,0
52,151,1,2,1
52,305,1,2,1
52,77,1,2,1
52,91,1,2,1
52,233,1,2,1
52,111,1,2,1
52,414,1,2,0
52,101,1,2,1
52,442,1,2,0
52,153,1,2,1
52,129,1,2,1
52,157,1,2,1
52,259,1,2,1
52,154,1,2,0
52,87,1,2,1
52,123,1,2,1
52,1016,1,2,0
52,121,1,2,1
52,163,1,2,1
52,171,1,2,1
52,125,1,2,1
52,77,1,2,1
52,57,1,2,1
52,97,1,2,1
52,159,1,2,1
52,53,1,2,1
52,118,1,2,0
52,323,1,2,1
52,51,1,2,1
52,1042,1,2,0
52,101,1,2,1
52,55,1,2,1
52,860,1,2,0
52,85,1,2,1
52,60,1,2,1
52,818,1,2,0
52,91,1,2,1
52,201,1,2,1
52,940,1,2,0
52,229,1,2,1
52,65,1,2,1
52,59,1,2,1
52,1064,1,2,0
52,95,1,2,1
52,191,1,2,1
52,77,1,2,1
52,1046,1,2,0
52,181,1,2,1
52,410,1,2,0
52,93,1,2,1
52,69,1,2,1
52,45,1,2,1
52,187,1,2,1
52,105,1,2,1
52,45,1,2,1
52,355,1,2,1
52,99,1,2,1
52,243,1,2,1
52,183,1,2,1
52,408,1,2,1
52,306,1,2,0
52,95,1,2,1
52,614,1,2,0
52,47,1,2,1
52,79,1,2,1
52,77,1,2,1
52,217,1,2,1
52,31,1,2,1
52,93,1,2,1
52,74,1,2,1
52,71,1,2,1
52,387,1,2,0
52,74,1,2,1
52,694,1,2,0
52,79,1,2,1
52,121,1,2,1
52,61,1,2,1
52,61,1,2,1
52,91,1,2,1
52,71,1,2,1
52,254,1,2,0
52,89,1,2,1
52,223,1,2,1
52,309,1,2,1
52,635,1,2,1
52,71,1,2,1
52,91,1,2,1
52,94,1,2,1
52,93,1,2,1
52,660,1,2,0
52,167,1,2,1
52,73,1,2,1
52,119,1,2,1
52,239,1,2,1
52,169,1,2,1
52,77,1,2,1
52,194,1,2,0
52,71,1,2,1
52,101,1,2,1
52,115,1,2,1
52,93,1,2,1
52,79,1,2,1
52,308,1,2,0
52,67,1,2,1
52,199,1,2,1
52,187,1,2,1
52,788,1,2,0
52,69,1,2,1
52,269,1,2,1
52,548,1,2,0
52,133,1,2,1
52,105,1,2,1
52,67,1,2,1
52,43,1,2,1
52,53,1,2,1
52,59,1,2,1
52,149,1,2,1
52,127,1,2,1
52,111,1,2,1
52,2182,1,2,0
52,67,1,2,1
52,177,1,2,1
52,652,1,2,0
52,99,1,2,1
52,93,1,2,1
52,1208,1,2,0
52,457,1,2,1
52,91,1,2,1
52,71,1,2,1
52,97,1,2,1
52,840,1,2,0
52,65,1,2,1
52,768,1,2,0
52,61,1,2,1
52,119,1,2,1
52,163,1,2,1
52,151,1,2,1
52,227,1,2,1
52,183,1,2,1
52,51,1,2,1
52,144,1,2,0
52,159,1,2,1
52,111,1,2,1
52,167,1,2,1
52,77,1,2,1
52,109,1,2,1
52,170,1,2,0
52,239,1,2,1
52,101,1,2,1
52,426,1,2,0
52,331,1,2,1
52,59,1,2,1
52,91,1,2,1
52,372,1,2,0
52,81,1,2,1
52,113,1,2,1
52,584,1,2,0
52,275,1,2,1
52,83,1,2,1
52,604,1,2,0
52,59,1,2,1
52,71,1,2,1
52,181,1,2,1
52,197,1,2,1
52,606,1,2,0
52,79,1,2,1
52,81,1,2,1
52,53,1,2,1
52,205,1,2,1
52,143,1,2,1
52,362,1,2,0
52,55,1,2,1
52,51,1,2,1
52,111,1,2,1
52,83,1,2,1
52,65,1,2,1
52,988,1,2,0
52,57,1,2,1
52,99,1,2,1
52,113,1,2,1
52,748,1,2,0
52,167,1,2,1
52,78,1,2,1
52,1046,1,2,0
52,153,1,2,1
52,317,1,2,1
52,205,1,2,1
52,704,1,2,0
52,67,1,2,1
52,97,1,2,1
52,67,1,2,1
52,514,1,2,0
52,199,1,2,1
52,215,1,2,1
52,79,1,2,1
52,171,1,2,1
52,806,1,2,0
52,109,1,2,1
52,265,1,2,1
52,72,1,2,1
52,79,1,2,1
52,1724,1,2,0
52,57,1,2,1
52,75,1,2,1
52,225,1,2,1
52,87,1,2,1
52,472,1,2,0
52,79,1,2,1
52,133,1,2,1
52,1004,1,2,0
52,69,1,2,1
52,1208,1,2,0
52,81,1,2,1
52,45,1,2,1
52,49,1,2,1
52,63,1,2,1
52,65,1,2,1
52,366,1,2,0
52,53,1,2,1
52,217,1,2,1
52,350,1,2,0
52,101,1,2,1
52,68,1,2,1
52,1372,1,2,0
52,71,1,2,1
52,73,1,2,1
52,127,1,2,1
52,89,1,2,1
52,169,1,2,1
52,1192,1,2,0
52,99,1,2,1
52,109,1,2,1
52,73,1,2,1
52,157,1,2,1
52,106,1,2,1
52,400,1,2,0
52,115,1,2,1
52,129,1,2,1
52,119,1,2,1
52,284,1,2,1
52,320,1,2,0
52,159,1,2,1
52,193,1,2,1
52,195,1,2,1
52,488,1,2,0
52,85,1,2,1
52,117,1,2,1
52,89,1,2,1
52,159,1,2,1
52,95,1,2,1
52,2040,1,2,0
52,109,1,2,1
52,201,1,2,1
52,83,1,2,1
52,201,1,2,1
52,862,1,2,0
52,51,1,2,1
52,119,1,2,1
52,232,1,2,0
52,157,1,2,1
52,61,1,2,1
52,439,1,2,1
52,143,1,2,1
52,103,1,2,1
52,105,1,2,1
52,475,1,2,1
52,660,1,2,0
52,145,1,2,1
52,79,1,2,1
52,87,1,2,1
52,639,1,2,1
52,119,1,2,1
52,351,1,2,1
52,119,1,2,1
52,49,1,2,1
52,264,1,2,0
52,115,1,2,1
52,141,1,2,1
52,295,1,2,1
52,856,1,2,0
52,83,1,2,1
52,77,1,2,1
52,83,1,2,1
52,75,1,2,1
52,115,1,2,1
52,1946,1,2,0
52,193,1,2,1
52,54,1,2,1
52,287,1,2,1
52,385,1,2,1
52,808,1,2,0
52,99,1,2,1
52,67,1,2,1
52,93,1,2,1
52,536,1,2,0
52,85,1,2,1
52,398,1,2,0
52,69,1,2,1
52,119,1,2,1
52,442,1,2,0
52,113,1,2,1
52,350,1,2,0
52,71,1,2,1
52,512,1,2,0
52,81,1,2,1
52,81,1,2,1
52,127,1,2,1
52,92,1,2,1
52,162,1,2,1
52,708,1,2,0
52,59,1,2,1
52,131,1,2,1
52,151,1,2,1
52,63,1,2,1
52,137,1,2,1
52,167,1,2,1
52,258,1,2,1
52,1008,1,2,0
52,61,1,2,1
52,236,1,2,0
52,41,1,2,1
52,65,1,2,1
52,95,1,2,1
52,125,1,2,1
52,122,1,2,1
52,177,1,2,1
52,48,1,2,1
52,388,1,2,0
52,67,1,2,1
52,149,1,2,1
52,103,1,2,1
52,55,1,2,1
52,980,1,2,0
52,117,1,2,1
52,43,1,2,1
52,49,1,2,1
52,77,1,2,1
52,67,1,2,1
52,660,1,2,0
52,133,1,2,1
52,105,1,2,1
52,115,1,2,1
52,181,1,2,1
52,700,1,2,0
52,181,1,2,1
52,277,1,2,1
52,101,1,2,1
52,81,1,2,1
52,53,1,2,1
52,-1,1,2,1
52,115,1,2,1
52,87,1,2,1
52,550,1,2,0
52,91,1,2,1
52,69,1,2,1
52,634,1,2,0
52,439,1,2,1
52,75,1,2,1
52,622,1,2,0
52,139,1,2,1
52,129,1,2,1
52,101,1,2,1
52,155,1,2,1
52,790,1,2,0
52,71,1,2,1
52,59,1,2,1
52,173,1,2,1
52,69,1,2,1
52,99,1,2,1
52,181,1,2,1
52,153,1,2,1
52,199,1,2,1
52,75,1,2,1
52,183,1,2,1
52,396,1,2,1
52,1130,1,2,0
52,71,1,2,1
52,71,1,2,1
52,481,1,2,1
52,57,1,2,1
52,131,1,2,1
52,91,1,2,1
52,101,1,2,1
52,99,1,2,1
52,85,1,2,1
52,798,1,2,0
52,125,1,2,1
52,83,1,2,1
52,107,1,2,1
52,2394,1,2,0
52,493,1,2,1
52,93,1,2,1
52,181,1,2,1
52,93,1,2,1
52,67,1,2,1
52,352,1,2,0
52,251,1,2,1
52,91,1,2,1
52,313,1,2,1
52,421,1,2,1
52,59,1,2,1
52,556,1,2,0
52,77,1,2,1
52,89,1,2,1
52,57,1,2,1
52,59,1,2,1
52,117,1,2,1
52,354,1,2,0
52,41,1,2,1
52,103,1,2,1
52,97,1,2,1
52,480,1,2,0
52,93,1,2,1
52,728,1,2,0
52,87,1,2,1
52,141,1,2,1
52,-1,1,2,1
52,81,1,2,1
52,59,1,2,1
52,534,1,2,0
52,97,1,2,1
52,143,1,2,1
52,67,1,2,1
52,380,1,2,0
52,203,1,2,1
52,166,1,2,1
52,848,1,2,0
52,95,1,2,1
52,273,1,2,1
52,237,1,2,1
52,498,1,2,0
52,283,1,2,1
52,75,1,2,1
52,67,1,2,1
52,62,1,2,0
52,109,1,2,1
52,538,1,2,0
52,127,1,2,1
52,73,1,2,1
52,610,1,2,0
52,95,1,2,1
52,81,1,2,1
52,63,1,2,1
52,118,1,2,0
52,119,1,2,1
52,194,1,2,0
52,99,1,2,1
52,812,1,2,0
52,45,1,2,1
52,89,1,2,1
52,77,1,2,1
52,97,1,2,1
52,79,1,2,1
52,93,1,2,1
52,131,1,2,1
52,992,1,2,0
52,189,1,2,1
52,135,1,2,1
52,65,1,2,1
52,75,1,2,1
52,599,1,2,0
52,184,1,2,1
52,1246,1,2,0
52,115,1,2,1
52,137,1,2,1
52,179,1,2,1
52,1364,1,2,0
52,67,1,2,1
52,225,1,2,1
52,65,1,2,1
52,65,1,2,1
52,61,1,2,1
52,119,1,2,1
52,63,1,2,1
52,187,1,2,1
52,57,1,2,1
52,77,1,2,1
52,2314,1,2,0
52,103,1,2,1
52,45,1,2,1
52,55,1,2,1
52,165,1,2,1
52,189,1,2,1
52,478,1,2,0
52,137,1,2,1
52,111,1,2,1
52,139,1,2,1
52,512,1,2,0
52,103,1,2,1
52,189,1,2,1
52,87,1,2,1
52,440,1,2,0
52,57,1,2,1
52,115,1,2,1
52,518,1,2,0
52,61,1,2,1
52,59,1,2,1
52,75,1,2,1
52,85,1,2,1
52,99,1,2,1
52,63,1,2,1
52,223,1,2,1
52,87,1,2,1
52,65,1,2,1
52,49,1,2,1
52,283,1,2,1
52,95,1,2,1
52,115,1,2,1
52,91,1,2,1
52,149,1,2,1
52,117,1,2,1
52,650,1,2,0
52,65,1,2,1
52,1156,1,2,0
52,221,1,2,1
52,121,1,2,1
52,252,1,2,0
52,285,1,2,1
52,109,1,2,1
52,91,1,2,1
52,99,1,2,1
52,642,1,2,0
52,177,1,2,1
52,87,1,2,1
52,61,1,2,1
52,109,1,2,1
52,259,1,2,1
52,174,1,2,0
52,123,1,2,1
52,43,1,2,1
52,934,1,2,0
52,147,1,2,1
52,107,1,2,1
52,89,1,2,1
52,126,1,2,0
52,61,1,2,1
52,181,1,2,1
52,206,1,2,0
52,99,1,2,1
52,193,1,2,1
52,153,1,2,1
52,109,1,2,1
52,75,1,2,1
52,2350,1,2,0
52,85,1,2,1
52,147,1,2,1
52,137,1,2,1
52,241,1,2,1
52,638,1,2,0
52,89,1,2,1
52,91,1,2,1
52,143,1,2,1
52,91,1,2,1
52,177,1,2,1
52,506,1,2,0
52,67,1,2,1
52,295,1,2,1
52,63,1,2,1
52,135,1,2,1
52,171,1,2,1
52,267,1,2,1
52,241,1,2,1
52,65,1,2,1
52,123,1,2,1
52,233,1,2,1
52,215,1,2,1
52,103,1,2,1
52,628,1,2,0
52,53,1,2,1
52,111,1,2,1
52,85,1,2,1
52,289,1,2,1
52,55,1,2,1
52,107,1,2,1
52,113,1,2,1
52,280,1,2,0
52,131,1,2,1
52,65,1,2,1
52,273,1,2,1
52,81,1,2,1
52,175,1,2,1
52,67,1,2,1
52,45,1,2,1
52,45,1,2,1
52,93,1,2,1
52,239,1,2,1
52,426,1,2,1
52,704,1,2,0
52,83,1,2,1
52,115,1,2,1
52,69,1,2,1
52,896,1,2,0
52,91,1,2,1
52,53,1,2,1
52,71,1,2,1
52,440,1,2,0
52,137,1,2,1
52,1401,1,2,0
52,77,1,2,1
52,389,1,2,1
52,248,1,2,1
52,352,1,2,0
52,155,1,2,1
52,137,1,2,1
52,127,1,2,1
52,67,1,2,1
52,75,1,2,1
52,89,1,2,1
52,229,1,2,1
52,67,1,2,1
52,293,1,2,1
52,83,1,2,1
52,209,1,2,1
52,97,1,2,1
52,175,1,2,1
52,53,1,2,1
52,271,1,2,1
52,97,1,2,1
52,85,1,2,1
52,83,1,2,1
52,99,1,2,1
52,77,1,2,1
52,49,1,2,1
52,998,1,2,0
52,85,1,2,1
52,465,1,2,1
52,522,1,2,0
52,67,1,2,1
52,298,1,2,0
52,637,1,2,1
52,97,1,2,1
52,131,1,2,1
52,117,1,2,1
52,69,1,2,1
52,165,1,2,1
52,441,1,2,1
52,134,1,2,0
52,141,1,2,1
52,432,1,2,0
52,89,1,2,1
52,69,1,2,1
52,89,1,2,1
52,1162,1,2,0
52,51,1,2,1
52,231,1,2,1
52,323,1,2,0
52,158,1,2,1
52,41,1,2,1
52,112,1,2,1
52,526,1,2,0
52,61,1,2,1
52,394,1,2,0
52,199,1,2,1
52,956,1,2,0
52,149,1,2,1
52,65,1,2,1
52,53,1,2,1
52,385,1,2,1
52,43,1,2,1
52,237,1,2,1
52,177,1,2,1
52,504,1,2,0
52,65,1,2,1
52,69,1,2,1
52,99,1,2,1
52,187,1,2,1
52,167,1,2,1
52,67,1,2,1
52,502,1,2,0
52,135,1,2,1
52,65,1,2,1
52,101,1,2,1
52,175,1,2,1
52,1042,1,2,0
52,51,1,2,1
52,254,1,2,0
52,93,1,2,1
52,169,1,2,1
52,113,1,2,1
52,700,1,2,0
52,99,1,2,1
52,71,1,2,1
52,285,1,2,1
52,632,1,2,0
52,283,1,2,1
52,928,1,2,0
52,105,1,2,1
52,79,1,2,1
52,55,1,2,1
52,139,1,2,1
52,67,1,2,1
52,73,1,2,1
52,67,1,2,1
52,115,1,2,1
52,694,1,2,0
52,99,1,2,1
52,59,1,2,1
52,101,1,2,1
52,696,1,2,0
52,57,1,2,1
52,93,1,2,1
52,691,1,2,0
52,93,1,2,1
52,77,1,2,1
52,144,1,2,1
52,456,1,2,0
