52,1295,0,0,1
52,865,0,0,1
52,412,0,0,1
52,61,0,0,1
52,220,0,0,0
52,487,0,0,1
52,400,0,0,0
52,859,0,0,1
52,200,0,0,1
52,238,0,0,0
52,352,0,0,0
52,129,0,0,1
52,423,0,0,1
52,884,0,0,0
52,667,0,0,1
52,1196,0,0,0
52,394,0,0,0
52,130,0,0,0
52,64,0,0,1
52,81,0,0,1
52,890,0,0,1
52,1122,0,0,0
52,298,0,0,1
52,622,0,0,1
52,51,0,0,1
52,105,0,0,1
52,163,0,0,1
52,370,0,0,0
52,554,0,0,1
52,550,0,0,0
52,73,0,0,1
52,319,0,0,1
52,115,0,0,1
52,77,0,0,1
52,229,0,0,1
52,742,0,0,0
52,757,0,0,1
52,150,0,0,0
52,1411,0,0,1
52,710,0,0,1
52,322,0,0,1
52,358,0,0,1
52,377,0,0,1
52,200,0,0,0
52,364,0,0,0
52,983,0,0,1
52,59,0,0,1
52,138,0,0,0
52,953,0,0,1
52,185,0,0,1
52,461,0,0,1
52,245,0,0,1
52,356,0,0,1
52,100,0,0,0
52,410,0,0,0
52,786,0,0,0
52,840,0,0,0
52,1709,0,0,1
52,919,0,0,1
52,432,0,0,0
52,285,0,0,1
52,263,0,0,1
52,101,0,0,1
52,124,0,0,0
52,95,0,0,1
52,436,0,0,0
52,824,0,0,0
52,634,0,0,0
52,1252,0,0,0
52,167,0,0,1
52,320,0,0,1
52,320,0,0,0
52,519,0,0,1
52,450,0,0,0
52,77,0,0,1
52,565,0,0,1
52,276,0,0,1
52,338,0,0,0
52,575,0,0,1
52,157,0,0,1
52,1233,0,0,1
52,252,0,0,1
52,38,0,0,0
52,321,0,0,1
52,120,0,0,1
52,274,0,0,0
52,184,0,0,0
52,910,0,0,0
52,389,0,0,1
52,278,0,0,0
52,136,0,0,0
52,230,0,0,0
52,149,0,0,1
52,910,0,0,0
52,552,0,0,0
52,1713,0,0,1
52,123,0,0,1
52,705,0,0,1
52,279,0,0,1
52,244,0,0,0
52,183,0,0,1
52,517,0,0,1
52,349,0,0,1
52,1331,0,0,1
52,330,0,0,0
52,269,0,0,1
52,772,0,0,1
52,93,0,0,1
52,149,0,0,1
52,143,0,0,1
52,202,0,0,0
52,566,0,0,0
52,208,0,0,0
52,151,0,0,1
52,402,0,0,0
52,980,0,0,0
52,905,0,0,1
52,420,0,0,0
52,303,0,0,1
52,412,0,0,0
52,169,0,0,1
52,334,0,0,0
52,497,0,0,1
52,541,0,0,1
52,148,0,0,0
52,569,0,0,1
52,211,0,0,1
52,664,0,0,0
52,112,0,0,0
52,181,0,0,1
52,114,0,0,1
52,298,0,0,0
52,69,0,0,1
52,130,0,0,1
52,206,0,0,0
52,568,0,0,0
52,555,0,0,1
52,606,0,0,0
52,1011,0,0,1
52,317,0,0,1
52,140,0,0,0
52,426,0,0,0
52,230,0,0,1
52,662,0,0,0
52,1550,0,0,0
52,413,0,0,1
52,309,0,0,1
52,712,0,0,0
52,528,0,0,0
52,396,0,0,1
52,244,0,0,0
52,772,0,0,0
52,784,0,0,0
52,610,0,0,0
52,1151,0,0,1
52,369,0,0,1
52,173,0,0,1
52,143,0,0,1
52,366,0,0,1
52,1069,0,0,1
52,115,0,0,1
52,149,0,0,1
52,669,0,0,1
52,1056,0,0,1
52,175,0,0,1
52,181,0,0,1
52,1760,0,0,0
52,423,0,0,1
52,347,0,0,1
52,861,0,0,1
52,186,0,0,1
52,244,0,0,0
52,339,0,0,1
52,964,0,0,0
52,1185,0,0,1
52,442,0,0,0
52,87,0,0,1
52,430,0,0,0
52,231,0,0,1
52,508,0,0,0
52,731,0,0,1
52,307,0,0,1
52,247,0,0,1
52,163,0,0,1
52,384,0,0,0
52,1032,0,0,0
52,141,0,0,1
52,128,0,0,0
52,355,0,0,1
52,131,0,0,1
52,789,0,0,1
52,653,0,0,1
52,388,0,0,0
52,111,0,0,1
52,128,0,0,0
52,132,0,0,0
52,77,0,0,1
52,166,0,0,0
52,143,0,0,1
52,712,0,0,0
52,876,0,0,0
52,497,0,0,1
52,1278,0,0,0
52,54,0,0,0
52,762,0,0,1
52,937,0,0,0
52,468,0,0,0
52,168,0,0,0
52,585,0,0,1
52,310,0,0,1
52,581,0,0,1
52,99,0,0,1
52,199,0,0,1
52,353,0,0,1
52,772,0,0,0
52,1305,0,0,1
52,1018,0,0,0
52,1709,0,0,1
52,241,0,0,1
52,829,0,0,1
52,322,0,0,0
52,278,0,0,0
52,1031,0,0,1
52,465,0,0,1
52,418,0,0,0
52,985,0,0,1
52,373,0,0,1
52,1084,0,0,0
52,211,0,0,1
52,406,0,0,0
52,305,0,0,1
52,175,0,0,1
52,287,0,0,1
52,1089,0,0,1
52,676,0,0,0
52,447,0,0,1
52,627,0,0,1
52,172,0,0,0
52,717,0,0,1
52,415,0,0,1
52,762,0,0,1
52,148,0,0,0
52,218,0,0,1
52,1113,0,0,1
52,256,0,0,0
52,492,0,0,0
52,528,0,0,0
52,138,0,0,0
52,306,0,0,1
52,1822,0,0,0
52,448,0,0,0
52,215,0,0,1
52,382,0,0,0
52,228,0,0,0
52,695,0,0,1
52,968,0,0,0
52,213,0,0,1
52,55,0,0,1
52,904,0,0,0
52,419,0,0,1
52,887,0,0,1
52,514,0,0,1
52,956,0,0,0
52,132,0,0,0
52,689,0,0,1
52,1067,0,0,1
52,72,0,0,1
52,327,0,0,1
52,203,0,0,1
52,302,0,0,0
52,520,0,0,0
52,2265,0,0,1
52,926,0,0,0
52,563,0,0,1
52,274,0,0,0
52,680,0,0,0
52,554,0,0,0
52,1287,0,0,1
52,122,0,0,1
52,307,0,0,1
52,328,0,0,0
52,333,0,0,1
52,831,0,0,1
52,495,0,0,1
52,796,0,0,0
52,292,0,0,0
52,162,0,0,0
52,224,0,0,0
52,146,0,0,0
52,745,0,0,1
52,1899,0,0,1
52,90,0,0,0
52,470,0,0,0
52,244,0,0,0
52,673,0,0,1
52,1977,0,0,1
52,292,0,0,0
52,401,0,0,1
52,123,0,0,1
52,243,0,0,1
52,158,0,0,1
52,1632,0,0,1
52,138,0,0,0
52,1689,0,0,1
52,532,0,0,1
52,778,0,0,0
52,404,0,0,0
52,470,0,0,0
52,320,0,0,0
52,538,0,0,0
52,1197,0,0,1
52,416,0,0,0
52,807,0,0,1
52,840,0,0,0
52,604,0,0,0
52,269,0,0,1
52,105,0,0,1
52,514,0,0,0
52,558,0,0,0
52,568,0,0,0
52,674,0,0,0
52,115,0,0,1
52,568,0,0,0
52,743,0,0,1
52,754,0,0,1
52,669,0,0,1
52,968,0,0,0
52,568,0,0,0
52,317,0,0,0
52,1399,0,0,1
52,516,0,0,0
52,99,0,0,1
52,1126,0,0,0
52,172,0,0,0
52,408,0,0,0
52,190,0,0,0
52,142,0,0,0
52,506,0,0,0
52,594,0,0,0
52,456,0,0,0
52,218,0,0,0
52,246,0,0,0
52,281,0,0,1
52,717,0,0,1
52,87,0,0,1
52,728,0,0,0
52,142,0,0,0
52,966,0,0,0
52,325,0,0,1
52,156,0,0,0
52,578,0,0,0
52,383,0,0,1
52,296,0,0,0
52,427,0,0,1
52,729,0,0,1
52,144,0,0,1
52,1246,0,0,1
52,425,0,0,1
52,384,0,0,0
52,258,0,0,1
52,1512,0,0,0
52,111,0,0,1
52,90,0,0,0
52,903,0,0,1
52,1082,0,0,0
52,680,0,0,1
52,670,0,0,0
52,130,0,0,0
52,74,0,0,0
52,290,0,0,0
52,716,0,0,0
52,746,0,0,0
52,88,0,0,0
52,166,0,0,1
52,620,0,0,0
52,167,0,0,1
52,568,0,0,0
52,537,0,0,1
52,162,0,0,0
52,1210,0,0,0
52,245,0,0,1
52,272,0,0,0
52,1161,0,0,1
52,573,0,0,1
52,440,0,0,0
52,245,0,0,1
52,130,0,0,0
52,188,0,0,0
52,77,0,0,1
52,1756,0,0,0
52,509,0,0,1
52,304,0,0,0
52,804,0,0,0
52,182,0,0,0
52,224,0,0,0
52,208,0,0,0
52,1693,0,0,1
52,74,0,0,0
52,577,0,0,1
52,493,0,0,1
52,301,0,0,1
52,114,0,0,0
52,145,0,0,1
52,527,0,0,1
52,704,0,0,0
52,566,0,0,0
52,277,0,0,1
52,714,0,0,0
52,1235,0,0,1
52,718,0,0,0
52,1296,0,0,0
52,323,0,0,1
52,211,0,0,1
52,563,0,0,1
52,760,0,0,0
52,587,0,0,1
52,2124,0,0,0
52,90,0,0,0
52,416,0,0,0
52,381,0,0,1
52,172,0,0,0
52,514,0,0,0
52,817,0,0,1
52,126,0,0,0
52,960,0,0,0
52,376,0,0,0
52,316,0,0,0
52,297,0,0,1
52,1138,0,0,0
52,138,0,0,0
52,188,0,0,0
52,1696,0,0,0
52,857,0,0,1
52,306,0,0,0
52,604,0,0,0
52,335,0,0,1
52,1394,0,0,0
52,926,0,0,0
52,300,0,0,0
52,600,0,0,0
52,900,0,0,0
52,500,0,0,0
52,613,0,0,1
52,466,0,0,0
52,287,0,0,1
52,131,0,0,1
52,766,0,0,1
52,1361,0,0,1
52,559,0,0,1
52,138,0,0,0
52,380,0,0,0
52,430,0,0,0
52,683,0,0,1
52,296,0,0,0
52,703,0,0,0
52,709,0,0,1
52,508,0,0,0
52,659,0,0,1
52,220,0,0,0
52,1257,0,0,1
52,314,0,0,0
52,594,0,0,0
52,566,0,0,0
52,321,0,0,1
52,206,0,0,0
52,1002,0,0,0
52,159,0,0,1
52,374,0,0,0
52,109,0,0,1
52,1400,0,0,1
52,316,0,0,0
52,526,0,0,0
52,303,0,0,1
52,823,0,0,1
52,296,0,0,0
52,802,0,0,0
52,664,0,0,0
52,362,0,0,0
52,1003,0,0,1
52,183,0,0,1
52,1485,0,0,1
52,412,0,0,0
52,322,0,0,0
52,382,0,0,0
52,480,0,0,0
52,398,0,0,0
52,322,0,0,0
52,292,0,0,0
52,604,0,0,0
52,100,0,0,0
52,197,0,0,1
52,138,0,0,0
52,388,0,0,0
52,265,0,0,1
52,243,0,0,1
52,350,0,0,0
52,101,0,0,1
52,973,0,0,1
52,564,0,0,0
52,754,0,0,0
52,1975,0,0,1
52,103,0,0,1
52,108,0,0,0
52,172,0,0,0
52,129,0,0,1
52,130,0,0,0
52,500,0,0,0
52,231,0,0,1
52,340,0,0,0
52,422,0,0,0
52,192,0,0,0
52,765,0,0,1
52,81,0,0,1
52,350,0,0,1
52,423,0,0,1
52,184,0,0,0
52,177,0,0,1
52,67,0,0,1
52,1502,0,0,1
52,394,0,0,0
52,883,0,0,1
52,157,0,0,1
52,1429,0,0,1
52,335,0,0,1
52,1971,0,0,1
52,244,0,0,0
52,111,0,0,1
52,663,0,0,1
52,1186,0,0,0
52,685,0,0,1
52,382,0,0,0
52,460,0,0,0
52,102,0,0,0
52,150,0,0,1
52,72,0,0,1
52,619,0,0,1
52,136,0,0,0
52,186,0,0,0
52,206,0,0,0
52,620,0,0,0
52,138,0,0,0
52,194,0,0,0
52,1236,0,0,0
52,847,0,0,0
52,326,0,0,0
52,127,0,0,1
52,93,0,0,1
52,337,0,0,0
52,336,0,0,1
52,216,0,0,0
52,357,0,0,1
52,384,0,0,0
52,204,0,0,0
52,179,0,0,1
52,158,0,0,0
52,278,0,0,1
52,1259,0,0,1
52,1440,0,0,0
52,591,0,0,1
52,247,0,0,1
52,234,0,0,1
52,278,0,0,1
52,577,0,0,1
52,658,0,0,0
52,459,0,0,1
52,333,0,0,1
52,205,0,0,1
52,262,0,0,1
52,1060,0,0,1
52,257,0,0,1
52,502,0,0,0
52,1222,0,0,0
52,690,0,0,1
52,851,0,0,1
52,174,0,0,0
52,991,0,0,1
52,246,0,0,0
52,76,0,0,0
52,266,0,0,1
52,103,0,0,1
52,768,0,0,0
52,374,0,0,1
52,950,0,0,0
52,75,0,0,1
52,718,0,0,0
52,257,0,0,1
52,358,0,0,0
52,171,0,0,1
52,442,0,0,0
52,318,0,0,1
52,256,0,0,0
52,893,0,0,1
52,1019,0,0,1
52,582,0,0,0
52,863,0,0,1
52,1075,0,0,1
52,115,0,0,1
52,230,0,0,0
52,359,0,0,1
52,644,0,0,0
52,174,0,0,0
52,243,0,0,1
52,70,0,0,0
52,846,0,0,0
52,292,0,0,0
52,1106,0,0,0
52,501,0,0,1
52,879,0,0,1
52,445,0,0,1
52,101,0,0,1
52,364,0,0,0
52,393,0,0,1
52,126,0,0,0
52,963,0,0,1
52,693,0,0,1
52,358,0,0,1
52,774,0,0,0
52,959,0,0,1
52,394,0,0,0
52,1374,0,0,0
52,452,0,0,0
52,737,0,0,1
52,756,0,0,1
52,670,0,0,0
52,562,0,0,0
52,1441,0,0,1
52,746,0,0,1
52,552,0,0,1
52,155,0,0,1
52,131,0,0,1
52,754,0,0,0
52,119,0,0,0
52,850,0,0,0
52,102,0,0,0
52,1637,0,0,1
52,412,0,0,0
52,455,0,0,1
52,777,0,0,1
52,57,0,0,1
52,114,0,0,0
52,393,0,0,1
52,241,0,0,1
52,211,0,0,1
52,823,0,0,1
52,398,0,0,0
52,248,0,0,0
52,167,0,0,1
52,127,0,0,1
52,1040,0,0,0
52,1114,0,0,0
52,286,0,0,0
52,358,0,0,0
52,175,0,0,1
52,314,0,0,0
52,429,0,0,1
52,310,0,0,0
52,731,0,0,1
52,151,0,0,1
52,328,0,0,0
52,772,0,0,1
52,1357,0,0,1
52,96,0,0,0
52,1118,0,0,0
52,135,0,0,1
52,150,0,0,0
52,292,0,0,0
52,334,0,0,0
52,224,0,0,0
52,388,0,0,0
52,253,0,0,1
52,361,0,0,1
52,365,0,0,1
52,470,0,0,0
52,424,0,0,0
52,2054,0,0,1
52,212,0,0,1
52,193,0,0,1
52,207,0,0,1
52,136,0,0,0
52,247,0,0,1
52,755,0,0,1
52,418,0,0,0
52,580,0,0,0
52,210,0,0,0
52,207,0,0,1
52,62,0,0,0
52,107,0,0,1
52,864,0,0,0
52,452,0,0,0
52,517,0,0,1
52,94,0,0,1
52,404,0,0,0
52,306,0,0,0
52,545,0,0,1
52,529,0,0,1
52,254,0,0,0
52,334,0,0,0
52,336,0,0,0
52,114,0,0,0
52,225,0,0,1
52,368,0,0,1
52,633,0,0,1
52,572,0,0,1
52,344,0,0,1
52,1537,0,0,1
52,664,0,0,0
52,719,0,0,0
52,454,0,0,0
52,536,0,0,0
52,103,0,0,1
52,184,0,0,0
52,857,0,0,1
52,368,0,0,0
52,294,0,0,0
52,415,0,0,1
52,409,0,0,1
52,426,0,0,0
52,148,0,0,0
52,590,0,0,0
52,526,0,0,0
52,423,0,0,1
52,178,0,0,0
52,270,0,0,0
52,755,0,0,1
52,246,0,0,0
52,165,0,0,1
52,308,0,0,0
52,430,0,0,0
52,901,0,0,1
52,254,0,0,0
52,266,0,0,0
52,759,0,0,1
52,201,0,0,1
52,523,0,0,1
52,1159,0,0,1
52,695,0,0,1
52,102,0,0,0
52,600,0,0,0
52,421,0,0,1
52,433,0,0,1
52,415,0,0,1
52,822,0,0,0
52,377,0,0,1
52,600,0,0,0
52,110,0,0,0
52,668,0,0,0
52,782,0,0,0
52,1290,0,0,0
52,579,0,0,1
52,346,0,0,0
52,2783,0,0,1
52,140,0,0,1
52,458,0,0,0
52,159,0,0,1
52,567,0,0,1
52,408,0,0,0
52,469,0,0,1
52,106,0,0,1
52,668,0,0,0
52,171,0,0,1
52,802,0,0,0
52,274,0,0,1
52,134,0,0,0
52,79,0,0,1
52,213,0,0,0
