Deck size,Moves,Player1Strategy,Player2Strategy,Winner
52,-1,2,2,0
52,8622,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,21407,2,2,1
52,790,2,2,0
52,-1,2,2,0
52,5395,2,2,1
52,296,2,2,0
52,-1,2,2,0
52,217,2,2,1
52,8498,2,2,0
52,400,2,2,0
52,-1,2,2,0
52,10977,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,7527,2,2,1
52,16348,2,2,0
52,-1,2,2,0
52,4616,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,296,2,2,1
52,498,2,2,0
52,-1,2,2,0
52,5385,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,5182,2,2,0
52,-1,2,2,0
52,9906,2,2,0
52,-1,2,2,0
52,146,2,2,0
52,200,2,2,0
52,385,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,273,2,2,1
52,-1,2,2,1
52,16787,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,3792,2,2,0
52,16255,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,8616,2,2,0
52,-1,2,2,0
52,598,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,329,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,1360,2,2,0
52,-1,2,2,0
52,13210,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,4794,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,7035,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,13782,2,2,0
52,28900,2,2,0
52,-1,2,2,0
52,4976,2,2,0
52,-1,2,2,0
52,6452,2,2,0
52,170,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,6628,2,2,0
52,-1,2,2,0
52,2249,2,2,1
52,6781,2,2,1
52,1796,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,7219,2,2,1
52,5853,2,2,1
52,-1,2,2,1
52,193,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,101,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,3138,2,2,0
52,-1,2,2,0
52,405,2,2,1
52,369,2,2,1
52,187,2,2,1
52,2414,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,6763,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,1638,2,2,1
52,1159,2,2,1
52,-1,2,2,1
52,10140,2,2,0
52,-1,2,2,0
52,2080,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,9156,2,2,0
52,-1,2,2,0
52,442,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,7779,2,2,1
52,276,2,2,0
52,-1,2,2,0
52,182,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,189,2,2,1
52,-1,2,2,1
52,10435,2,2,1
52,18105,2,2,0
52,2019,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,143,2,2,1
52,-1,2,2,1
52,23286,2,2,1
52,133,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,12722,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,2208,2,2,0
52,92,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,22558,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,6428,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,28269,2,2,1
52,-1,2,2,1
52,4574,2,2,0
52,-1,2,2,0
52,3470,2,2,0
52,-1,2,2,0
52,13506,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,900,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,3640,2,2,0
52,-1,2,2,0
52,470,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,5159,2,2,1
52,-1,2,2,1
52,652,2,2,0
52,16099,2,2,1
52,846,2,2,0
52,-1,2,2,0
52,13178,2,2,0
52,-1,2,2,0
52,7692,2,2,0
52,-1,2,2,0
52,5162,2,2,0
52,-1,2,2,0
52,13358,2,2,0
52,-1,2,2,0
52,39024,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,4846,2,2,0
52,-1,2,2,0
52,7296,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,2540,2,2,0
52,145,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,93,2,2,1
52,114,2,2,0
52,-1,2,2,0
52,24489,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,2410,2,2,0
52,-1,2,2,0
52,8016,2,2,0
52,-1,2,2,0
52,3950,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,172,2,2,0
52,-1,2,2,0
52,5032,2,2,0
52,-1,2,2,0
52,165,2,2,1
52,-1,2,2,1
52,10930,2,2,0
52,13068,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,370,2,2,0
52,-1,2,2,0
52,360,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,5466,2,2,0
52,23147,2,2,1
52,8206,2,2,1
52,10412,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,208,2,2,0
52,-1,2,2,0
52,2368,2,2,0
52,-1,2,2,0
52,15516,2,2,0
52,2528,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,165,2,2,1
52,5477,2,2,1
52,-1,2,2,1
52,9886,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,6856,2,2,0
52,-1,2,2,0
52,212,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,241,2,2,1
52,171,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,1217,2,2,1
52,-1,2,2,1
52,246,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,5233,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,2738,2,2,0
52,4485,2,2,1
52,2038,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,5141,2,2,1
52,190,2,2,0
52,-1,2,2,0
52,236,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,13824,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,141,2,2,1
52,3538,2,2,0
52,-1,2,2,0
52,110,2,2,0
52,-1,2,2,0
52,14953,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,8188,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,9068,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,382,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,5868,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,106,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,1324,2,2,0
52,591,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,211,2,2,1
52,11442,2,2,0
52,-1,2,2,0
52,3980,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,3628,2,2,0
52,-1,2,2,0
52,111,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,4610,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,424,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,4661,2,2,1
52,11394,2,2,0
52,-1,2,2,0
52,9001,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,5515,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,6809,2,2,1
52,384,2,2,0
52,-1,2,2,0
52,7762,2,2,0
52,-1,2,2,0
52,7320,2,2,0
52,-1,2,2,0
52,1678,2,2,0
52,-1,2,2,0
52,4736,2,2,0
52,3705,2,2,1
52,-1,2,2,1
52,57,2,2,1
52,-1,2,2,1
52,3415,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,220,2,2,0
52,-1,2,2,0
52,16420,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,31658,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,37288,2,2,0
52,-1,2,2,0
52,3587,2,2,1
52,23445,2,2,1
52,4044,2,2,1
52,7169,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,10799,2,2,1
52,164,2,2,0
52,-1,2,2,0
52,3695,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,4444,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,676,2,2,0
52,128,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,227,2,2,1
52,2075,2,2,1
52,262,2,2,0
52,-1,2,2,0
52,25502,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,13455,2,2,1
52,837,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,7446,2,2,0
52,12591,2,2,1
52,250,2,2,0
52,-1,2,2,0
52,7330,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,1166,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,5301,2,2,1
52,8560,2,2,0
52,-1,2,2,0
52,6037,2,2,1
52,4843,2,2,1
52,1766,2,2,0
52,-1,2,2,0
52,140,2,2,0
52,-1,2,2,0
52,14572,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,23761,2,2,1
52,84,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,692,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,16842,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,1316,2,2,0
52,449,2,2,1
52,14312,2,2,0
52,-1,2,2,0
52,-1,2,2,0
52,2903,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,237,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
52,-1,2,2,1
