Deck size,Moves,Player1Strategy,Player2Strategy,Winner
52,156,0,2,0
52,215,0,2,1
52,87,0,2,1
52,586,0,2,0
52,381,0,2,1
52,524,0,2,0
52,304,0,2,0
52,101,0,2,1
52,678,0,2,0
52,243,0,2,1
52,746,0,2,0
52,149,0,2,1
52,600,0,2,0
52,1143,0,2,1
52,603,0,2,1
52,55,0,2,1
52,87,0,2,1
52,414,0,2,0
52,252,0,2,0
52,1347,0,2,1
52,411,0,2,1
52,2326,0,2,0
52,229,0,2,1
52,988,0,2,0
52,117,0,2,1
52,281,0,2,1
52,451,0,2,1
52,250,0,2,1
52,91,0,2,1
52,283,0,2,1
52,484,0,2,0
52,378,0,2,0
52,505,0,2,1
52,748,0,2,1
52,1207,0,2,1
52,458,0,2,0
52,231,0,2,1
